,Unnamed: 0,Unnamed: 0.1,objectid,name,address,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape
222,262.0,410.0,7140.0,义乌市大陈一一幼儿园,义乌市大陈镇三村,120.090135,29.474375,金华市,义乌市,大陈镇,幼儿园,330782.0,学前教育,,01010000208A110000684E97C5C4055E40400AD7A370793D40
223,263.0,411.0,7160.0,德清县新市镇完全小学,德清县新市镇文昌路157号,120.2837632,30.62061202,湖州市,德清县,新市镇,小学,330521.0,初等教育,,01010000208A110000E80E302D29125E4090FEF16DE09E3E40
224,265.0,415.0,7223.0,杭州市余杭区苕溪幼儿园,浙江省杭州市余杭区余杭街道学和路2号,119.947727,30.26337,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A11000050A2258FA7FC5D4060BF60376C433E40
225,266.0,416.0,7240.0,义乌市稠江阳光幼儿园,义乌市稠江街道东畈村东畈路45号,120.028515,29.283398,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000801C9430D3015E4070C075C58C483D40
226,267.0,419.0,7320.0,杭州市余杭区三之三闲湖城幼儿园,杭州市余杭区闲林街道闲林东路158号,119.986869,30.22394,杭州市,余杭区,闲林街道,幼儿园,330110.0,学前教育,,01010000208A110000E81B98DC28FF5D403044C02154393E40
227,268.0,422.0,7411.0,义乌市北苑街道万里幼儿园,浙江省金华市义乌市北苑街道留雅居委会,120.029948,29.3057,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000282504ABEA015E402063EE5A424E3D40
228,269.0,423.0,7415.0,德清县雷甸镇第二幼儿园,浙江省湖州市德清县雷甸镇塘北村村委,120.15657,30.48214286,湖州市,德清县,雷甸镇,幼儿园,330521.0,学前教育,,01010000208A1100005849003E050A5E40B0FEEBB66D7B3E40
229,271.0,428.0,7523.0,义乌市江东启航幼儿园,浙江省义乌市江东街道东洲路121-127号,120.110226,29.311164,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000D04A5AF10D075E4050B1A371A84F3D40
230,272.0,430.0,7588.0,杭州市余杭区良渚田园幼儿园,浙江省杭州市余杭区良渚街道行宫塘新苑西区1-1号,120.09725,30.372675,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A1100005062105839065E407009F9A0675F3E40
231,273.0,431.0,7599.0,义乌市大陈镇婷婷幼儿园,义乌市大陈镇八里桥头村,120.124528,29.446394,金华市,义乌市,大陈镇,幼儿园,330782.0,学前教育,,01010000208A110000F0DB4944F8075E4070218FE046723D40
232,274.0,432.0,7633.0,宁波市海曙区启新幼托园,浙江省宁波市海曙区启文路9号,121.52841,29.855282,宁波市,海曙区,段塘街道,幼儿园,330203.0,学前教育,,01010000208A11000048382D78D1615E4080DBDAC2F3DA3D40
233,277.0,440.0,7887.0,杭州市余杭区崇贤第一幼儿园,杭州市余杭区崇贤街道众望街136号,120.167824,30.390222,杭州市,余杭区,崇贤街道,幼儿园,330110.0,学前教育,,01010000208A110000F8DEDFA0BD0A5E40002EC896E5633E40
234,278.0,441.0,7893.0,杭州市余杭区绿城育华翡翠城幼儿园,杭州市余杭区五常大道高教路口,120.013988,30.246311,杭州市,余杭区,闲林街道,幼儿园,330110.0,学前教育,,01010000208A11000058A2EC2DE5005E4020A5D93C0E3F3E40
235,279.0,446.0,7969.0,杭州市余杭区星桥天童幼儿园,杭州市余杭区星桥街道天韵路星桥天童幼儿园,120.250517,30.38585,杭州市,余杭区,星桥街道,幼儿园,330110.0,学前教育,,01010000208A110000E085747808105E406029CB10C7623E40
236,280.0,447.0,7977.0,宁波市海曙区早教中心,浙江省宁波市海曙区高塘路29弄30号,121.536827,29.884971,宁波市,海曙区,西门街道,幼儿园,330203.0,学前教育,,01010000208A1100000827A25F5B625E4090E89E758DE23D40
237,281.0,448.0,8005.0,义乌市稠江经发幼儿园,义乌市稠江街道杨三村13幢,120.037667,29.294513,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000E048D92269025E40303F3734654B3D40
238,282.0,449.0,8009.0,杭州市余杭区江南春庭院深深幼儿园,杭州市余杭区余杭街道庭院深深住宅区柳青庭2幢,119.95712,30.24666,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A11000040963E7441FD5D40403B191C253F3E40
239,283.0,450.0,8014.0,杭州市余杭区仓前中心幼儿园,杭州市余杭区仓前街道仓兴街232号,119.990744,30.292517,杭州市,余杭区,仓前街道,幼儿园,330110.0,学前教育,,01010000208A11000050AD855968FF5D402086E464E24A3E40
240,284.0,451.0,8023.0,义乌市江东街道大元幼儿园,江东街道大元村尚书府58号,120.141018,29.297195,金华市,义乌市,江东街道,幼儿园,330203.0,学前教育,,01010000208A11000070895C7006095E40E088B5F8144C3D40
241,285.0,452.0,8029.0,义乌市稠城绣川幼儿园,义乌市稠城街道迎恩门二街金鲤坊1号,120.067595,29.305306,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A110000E097FA7953045E40C045B588284E3D40
242,286.0,454.0,8107.0,义乌市稠江街道扬帆幼儿园,义乌市稠江街道龙回新村B区30幢,120.000953,29.272452,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A11000050F52B9D0F005E40D0BA0D6ABF453D40
243,288.0,456.0,8154.0,义乌市苏溪镇盼盼幼儿园,义乌市苏溪镇邢宅村,120.109851,29.438376,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A110000B81B7DCC07075E40F059D76839703D40
244,289.0,457.0,8160.0,义乌市北苑街道希望幼儿园,浙江省金华市义乌市北苑街道幸福居委会,120.047672,29.306926,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000D83BDC0E0D035E40C04ACCB3924E3D40
245,292.0,460.0,8207.0,义乌市赤岸镇山盘幼儿园,义乌市赤岸镇山盘村,120.014289,29.112534,金华市,义乌市,赤岸镇,幼儿园,330782.0,学前教育,,01010000208A11000050EC681CEA005E4020B03907CF1C3D40
246,293.0,461.0,8253.0,义乌市城西街道东河幼儿园,浙江省义乌市城西街道东河工商街110号,119.988749,29.310408,金华市,义乌市,城西街道,幼儿园,330782.0,学前教育,,01010000208A110000F8BCE2A947FF5D40B06A10E6764F3D40
247,294.0,463.0,8285.0,德清县高级中学,浙江省德清县武康镇群益街410号,119.9678518,30.53310444,湖州市,德清县,武康街道,高级中学,330521.0,中等教育,,01010000208A110000F886D048F1FD5D4080725B8879883E40
248,295.0,464.0,8290.0,义乌市赤岸镇烈兰幼儿园,义乌市赤岸镇南青口村,120.049619,29.166532,金华市,义乌市,赤岸镇,幼儿园,330782.0,学前教育,,01010000208A110000A8902BF52C035E40D0BC55D7A12A3D40
249,296.0,469.0,8397.0,杭州市余杭区良渚未来星幼儿园,杭州市余杭区良渚街道通运街418号,120.094734,30.345569,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A11000070F4311F10065E40F082C13577583E40
250,297.0,472.0,8422.0,浙江工商职业技术学院,宁波市机场路1988号,121.5020227,29.86800527,宁波市,海曙区,古林镇,专科院校：高等职业学校,330203.0,高等学校,,01010000208A110000E04ACD2321605E40E0FEEF9735DE3D40
251,298.0,473.0,8431.0,义乌市稠江街道海洋幼儿园,义乌市稠江街道新屋村三街1、3号,120.028097,29.273543,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A11000068075C57CC015E40C00CFFE906463D40
252,299.0,475.0,8526.0,义乌市江东街道七彩山口幼儿园,义乌市江东街道山口新村82幢,120.109604,29.295763,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000B0E07EC003075E40F05DBC1FB74B3D40
253,301.0,478.0,8560.0,杭州市余杭区橄榄树绿野幼儿园,杭州市余杭区闲林街道里东路绿野春天东区,119.997343,30.210621,杭州市,余杭区,闲林街道,幼儿园,330110.0,学前教育,,01010000208A11000040F9BB77D4FF5D40D0D90242EB353E40
254,302.0,479.0,8610.0,浙江省义乌中学,浙江省义乌市南门街888号,120.077434,29.268404,金华市,义乌市,江东街道,高级中学,330782.0,中等教育,,01010000208A1100005066BCADF4045E40901DE21FB6443D40
255,303.0,480.0,8621.0,德清县新市镇中心小学,德清县新市镇高林路78号,120.277003,30.60530701,湖州市,德清县,新市镇,小学,330521.0,初等教育,,01010000208A110000A89CE96ABA115E40D01A6766F59A3E40
256,304.0,482.0,8648.0,杭州市余杭区良山鑫鑫幼儿园,杭州市余杭区良山鑫鑫幼儿园,120.076956,30.365256,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000C8CEDBD8EC045E40F0AACE6A815D3E40
257,306.0,484.0,8701.0,杭州市余杭高级中学,杭州市余杭区临平街道振兴西路18号,120.289,30.436302,杭州市,余杭区,临平街道,高级中学,330110.0,中等教育,,01010000208A110000D022DBF97E125E40F02DE57CB16F3E40
258,308.0,488.0,8779.0,义乌市北苑街道启智幼儿园,浙江省金华市义乌市北苑街道下里角塘村委会,120.062751,29.33628,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000A832C51C04045E40804C327216563D40
259,309.0,490.0,8828.0,义乌市苏溪糖糖宝贝幼儿园,义乌市苏溪镇王界村45幢,120.13827,29.403179,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A11000028016A6AD9085E40206F2BBD36673D40
260,310.0,491.0,8858.0,义乌市北苑街道季宅幼儿园,义乌市北苑街道季宅村,120.028875,29.307146,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000002B8716D9015E40E018C91EA14E3D40
261,312.0,493.0,8913.0,义乌市稠江巧巧幼儿园,义乌市稠江街道童店一区47幢1-2单元,120.049056,29.288478,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A11000008EBC6BB23035E40909DB7B1D9493D40
262,313.0,495.0,8999.0,杭州市余杭区鸬鸟镇中心幼儿园,杭州市余杭区鸬鸟镇雅城村236号,119.754775,30.455212,杭州市,余杭区,鸬鸟镇,幼儿园,330110.0,学前教育,,01010000208A110000A835CD3B4EF05D4030BF0CC688743E40
263,314.0,496.0,9002.0,德清县禹越镇初级中学,浙江省湖州市德清县禹越镇育英路66号,120.2607847,30.52076807,湖州市,德清县,禹越镇,初级中学,330521.0,中等教育,,01010000208A11000060A343B2B0105E400056720E51853E40
264,315.0,497.0,9007.0,杭州市余杭区星华幼托园,杭州市余杭区良渚莫干山路2164号,120.051898,30.375758,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000982EFD4B52035E40E03521AD31603E40
265,316.0,498.0,9078.0,义乌市北苑柳青幼儿园,浙江省义乌市北苑街道柳二村村委会,120.041669,29.347154,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000701074B4AA025E40F0ACA415DF583D40
266,317.0,499.0,9100.0,宁波市海曙区高桥镇晴园幼儿园,宁波市海曙区高桥镇宋晴路63号,121.491677,29.880667,宁波市,海曙区,高桥镇,幼儿园,330203.0,学前教育,,01010000208A11000080CCCEA2775F5E40A0AA7B6473E13D40
267,318.0,500.0,9144.0,杭州市之江外语实验学校,杭州市西湖区文一西路102号,120.1007735,30.29261419,杭州市,西湖区,文新街道,小学,330106.0,初等教育,,01010000208A11000000B8771273065E40C0826BC3E84A3E40
268,319.0,501.0,9153.0,义乌市江东街道小太阳幼儿园,义乌市江东九联村综合楼二楼,120.053819,29.272368,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000D0393FC571035E40107AC4E8B9453D40
269,320.0,502.0,9164.0,义乌市稠江街道凤凰幼儿园,义乌市稠江街道香山路凤凰山小区,120.06031,29.29617,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000C867791EDC035E40700E10CCD14B3D40
270,322.0,505.0,9281.0,义乌市北苑春晗幼儿园,义乌市北苑街道春晗二区87幢,120.066109,29.335647,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000283E3E213B045E40200038F6EC553D40
271,323.0,507.0,9334.0,义乌市大陈镇楂林幼儿园,义乌市大陈镇楂林市场东路1号,120.142407,29.473958,金华市,义乌市,大陈镇,幼儿园,330782.0,学前教育,,01010000208A11000030EE3F321D095E4070ADBD4F55793D40
272,324.0,509.0,9365.0,义乌市苏溪镇百合幼儿园,义乌市苏溪镇西山下村,120.161783,29.392788,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A110000208315A75A0A5E40E0421EC18D643D40
273,325.0,510.0,9390.0,义乌市稠江街道稠关幼儿园,义乌市稠江街道稠关一区19幢3-5号,120.051132,29.303396,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000E0F126BF45035E40C0BC395CAB4D3D40
274,326.0,511.0,9392.0,义乌市福田博哈金宝宝幼儿园,义乌市福田街道福田三区51栋,120.09578,29.339966,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A11000018E76F4221065E4080C0030308573D40
275,328.0,514.0,9456.0,义乌市北苑街道快乐宝贝幼儿园,义乌市北苑街道何麻车二区57-58幢,120.047473,29.340008,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000589C31CC09035E40E060A8C30A573D40
276,329.0,515.0,9474.0,义乌市北苑街道凌云幼儿园,义乌市北苑街道凌云三区77—78幢,120.047109,29.356467,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000389677D503035E40701ADB6B415B3D40
277,330.0,516.0,9477.0,杭州市余杭区巴巴幼儿园,杭州市余杭区文一西路1218号恒生科技园29号楼,120.000346,30.281035,杭州市,余杭区,仓前街道,幼儿园,330110.0,学前教育,,01010000208A110000D0AB3AAB05005E400008E6E8F1473E40
278,331.0,517.0,9501.0,宁波市海曙区集士港镇金色童年幼儿园,宁波市海曙区集士港镇广盛路598号,121.438923,29.85744,宁波市,海曙区,集士港镇,幼儿园,330203.0,学前教育,,01010000208A110000989D7E50175C5E404048163081DB3D40
279,332.0,519.0,9508.0,杭州市余杭区金都夏宫艺术幼儿园,浙江省杭州市余杭区临平北沙西路156号,120.262876,30.430273,杭州市,余杭区,临平街道,幼儿园,330110.0,学前教育,,01010000208A110000D0B9DBF5D2105E40105A0F5F266E3E40
280,333.0,521.0,9532.0,义乌市稠江小青青幼儿园,义乌市稠江街道柯村华夏路1号,119.994215,29.265116,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000588CF337A1FF5D4070A565A4DE433D40
281,334.0,523.0,9543.0,杭州市长桥小学,浙江省杭州市西湖区西湖街道净寺社区,120.14856,30.231371,杭州市,西湖区,西湖街道,小学,330106.0,初等教育,,01010000208A110000985FCD0182095E40303E3E213B3B3E40
282,335.0,524.0,9568.0,义乌市佛堂镇育红幼儿园,佛堂镇剡溪村68号,120.043847,29.182305,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A110000C8C1A563CE025E40B0E55C8AAB2E3D40
283,336.0,526.0,9616.0,义乌市江东街道育深幼儿园,浙江省义乌市江东九联黄古头19栋,120.050724,29.27004,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000D047E00F3F035E40A09C685721453D40
284,337.0,528.0,9684.0,义乌市江东街道东方之珠幼儿园,江东街道龚大塘一区41栋,120.077675,29.294543,金华市,义乌市,江东街道,幼儿园,,学前教育,,01010000208A110000E02D90A0F8045E400044882B674B3D40
285,338.0,530.0,9747.0,杭州市余杭区南湖幼儿园,浙江省杭州市余杭区余杭区街道城南路651号,119.933372,30.259459,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A11000020C0E95DBCFB5D4020A7AFE76B423E40
286,339.0,532.0,9788.0,杭州市余杭区东湖世纪星幼儿园,经济开发区港园路5号,120.297363,30.445643,杭州市,余杭区,东湖街道,幼儿园,330110.0,学前教育,,01010000208A1100009802D2FE07135E4000B1DEA815723E40
287,340.0,535.0,9810.0,义乌市大陈镇大陈小学,浙江省金华市义乌市大陈镇大陈二村委会,120.094149,29.468368,金华市,义乌市,大陈镇,小学,330782.0,初等教育,,01010000208A110000E0FC868906065E40307E1AF7E6773D40
288,341.0,536.0,9819.0,杭州市余杭区瓶窑镇彭公中心小学,杭州市余杭区瓶窑镇彭公中心小学,119.899484,30.41849,杭州市,余杭区,瓶窑镇,小学,330110.0,初等教育,,01010000208A110000A0D1562591F95D4000B41F29226B3E40
289,342.0,537.0,9826.0,杭州市余杭区良渚良运幼儿园,杭州市余杭区良运街270号,120.105125,30.355906,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000803F355EBA065E404073D6A71C5B3E40
290,344.0,541.0,9930.0,杭州市余杭区良渚文化村英联幼儿园,浙江省杭州市余杭区良渚街道白鹭郡南55幢,120.04213,30.373473,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000900B0742B2025E4060F030ED9B5F3E40
291,347.0,545.0,10078.0,杭州市余杭区五常中心小学,杭州市余杭区五常街道荆长路38号,120.035612,30.269201,杭州市,余杭区,五常街道,小学,330110.0,初等教育,,01010000208A11000018D68D7747025E40F00C535BEA443E40
292,348.0,546.0,10089.0,义乌市福田下西陶幼儿园,义乌市福田下西陶村,120.118707,29.375269,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A11000098B33EE598075E40E03312A111603D40
293,349.0,549.0,10126.0,杭州市余杭区黄湖镇中学,余杭区黄湖镇兴黄路1号,119.805393,30.446892,杭州市,余杭区,黄湖镇,初级中学,330110.0,中等教育,,01010000208A11000058DB148F8BF35D4010D89C8367723E40
294,350.0,553.0,10179.0,杭州市西湖区三坝幼儿园,杭州市西湖区金地自在城乐活湾1幢,120.0948,30.303495,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A11000048EA043411065E40E07F2BD9B14D3E40
295,351.0,554.0,10226.0,义乌市佛堂镇星光幼儿园,佛堂镇三角潭6号,120.0152778,29.20333333,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A1100008824A44FFA005E40F06B3FA70D343D40
296,352.0,557.0,10240.0,义乌市义亭荷店塘幼儿园,义乌市义亭镇矿机一路4号5-10地块,119.971733,29.247336,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A11000068DC9BDF30FE5D40A01F7F69513F3D40
297,354.0,560.0,10290.0,杭州市余杭区艺嘉幼儿园,浙江省杭州市余杭区运河街道运河丽园2-1,120.291705,30.47925,杭州市,余杭区,运河街道,幼儿园,330110.0,学前教育,,01010000208A11000018C5724BAB125E40A09BC420B07A3E40
298,355.0,562.0,10327.0,杭州市余杭区良渚通运幼儿园,杭州市余杭区通运街360号,120.114736,30.346401,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A11000020EBA9D557075E40404D66BCAD583E40
299,356.0,563.0,10355.0,义乌市福田诚信幼儿园,义乌市草塘沿诚信一区71幢5-7号,120.109921,29.353446,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A110000300917F208075E40F0E6E26F7B5A3D40
300,357.0,564.0,10387.0,义乌市江东蓝蓝幼儿园,浙江省义乌市江东街道候儿村32栋,120.14075,29.308412,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A11000060BA490C02095E40A0B1BD16F44E3D40
301,358.0,565.0,10392.0,杭州市余杭区良渚文化村玉鸟幼儿园,杭州市余杭区良渚街道良渚文化村玉鸟流苏,120.022277,30.370496,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000009D82FC6C015E40804C6BD3D85E3E40
302,359.0,567.0,10506.0,义乌市稠江永祥幼儿园,义乌市凤栖街A58号,120.052591,29.28703,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A1100001844A4A65D035E4090F84ECC7A493D40
303,360.0,570.0,10568.0,杭州市余杭区良渚云华幼儿园,余杭区良渚街道玉琮路114号,120.04809,30.380373,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000F05014E813035E401048FB1F60613E40
304,361.0,571.0,10571.0,义乌市佛堂镇田心一村幼儿园,佛堂镇田心一村,120.016998,29.181254,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A1100003886C77E16015E40F04482A9662E3D40
305,362.0,572.0,10616.0,杭州市余杭区绿城育华亲亲幼儿园,杭州市余杭区良渚街道金家渡亲亲家园社区,120.086355,30.337335,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A11000028361FD786055E40D0CB28965B563E40
306,363.0,573.0,10619.0,宁波市爱菊艺术学校,宁波市鄮西巷66号,121.527277,29.881441,宁波市,海曙区,西门街道,小学,330203.0,初等教育,,01010000208A110000B8BB07E8BE615E40805A0C1EA6E13D40
307,364.0,574.0,10703.0,义乌市稠江街道行知幼儿园,义乌市稠江街道大水畈新村20幢2单元,120.041363,29.302973,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000F010FFB0A5025E40309276A38F4D3D40
308,365.0,576.0,10810.0,杭州市西湖区文鼎苑幼儿园,杭州市西湖区古墩路635号,120.091911,30.29990749,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A1100008090A9DEE1055E402060BDBCC64C3E40
309,366.0,577.0,10849.0,义乌市稠江飞翔幼儿园,义乌市稠江街道下金村号,120.003539,29.248019,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000B050A4FB39005E4060C9552C7E3F3D40
310,367.0,578.0,10851.0,杭州市余杭区康乔岸上蓝山幼儿园,杭州市余杭区闲林街道岸上蓝山星河苑23幢,120.003619,30.235909,杭州市,余杭区,闲林街道,幼儿园,330110.0,学前教育,,01010000208A11000038A92F4B3B005E4000D53F88643C3E40
311,368.0,579.0,10865.0,杭州市江干区三卫幼儿园,杭州市江干区九堡街道三卫社区过渡房四号楼边,120.270803,30.339217,杭州市,余杭区,乔司街道,幼儿园,330104.0,学前教育,,01010000208A110000282A1BD654115E40503FE1ECD6563E40
312,369.0,580.0,10924.0,杭州市余杭区东湖街道中心幼儿园,余杭区临平振兴东路151号,120.319508,30.437139,杭州市,余杭区,东湖街道,幼儿园,330110.0,学前教育,,01010000208A110000E0B3AED172145E4060CE6C57E86F3E40
313,370.0,583.0,10958.0,义乌市义亭镇王阡二村幼儿园,义乌市义亭镇王阡二村56号,119.942524,29.233753,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A11000080EC2E5052FC5D408057923CD73B3D40
314,371.0,585.0,10965.0,杭州市余杭区吉的堡西溪山庄幼儿园,杭州市余杭区余杭街道沈家店社区桃源小镇内,119.958365,30.235823,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A110000602827DA55FD5D4000A568E55E3C3E40
315,372.0,587.0,11007.0,杭州市余杭区塘栖镇宏畔中心小学,杭州市余杭区塘栖镇莫家桥村南斗湾62号,120.157471,30.444215,杭州市,余杭区,塘栖镇,小学,330110.0,初等教育,,01010000208A11000060C43E01140A5E4080640113B8713E40
316,373.0,588.0,11015.0,义乌市稠江家家幼儿园,义乌市稠江街道城店南路723号,120.03624,29.281397,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000A8B393C151025E40503140A209483D40
317,374.0,589.0,11016.0,义乌市北苑街道稠山幼儿园,浙江省义乌市北苑街道稠山一区103幢,120.054383,29.340532,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000589DD5027B035E40D03DEB1A2D573D40
318,375.0,590.0,11031.0,义乌市北苑阳光幼儿园,浙江省金华市义乌市北苑街道黄杨梅一区120幢,120.046679,29.311881,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000409AEAC9FC025E40703EE76ED74F3D40
319,376.0,595.0,11107.0,义乌市稠城街道大风车幼儿园,义乌市篁园新村12幢1号,120.076087,29.299185,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A110000A829029CDE045E4030745E63974C3D40
320,377.0,599.0,11225.0,杭州市余杭区江南春竹海水韵幼儿园,浙江省杭州市余杭区闲林街道竹海水韵春风里3幢,119.978192,30.239439,杭州市,余杭区,闲林街道,幼儿园,330110.0,学前教育,,01010000208A110000604D9EB29AFE5D401063D2DF4B3D3E40
321,379.0,601.0,11228.0,义乌市江东街道青青银河幼儿园,浙江省义乌市江东街道银河湾小区,120.047345,29.273785,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A11000040A852B307035E40A02215C616463D40
322,380.0,602.0,11267.0,义乌市佛堂镇塘下洋幼儿园,佛堂镇塘下洋村,120.00924,29.173823,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A11000028745E6397005E40F04A04AA7F2C3D40
323,381.0,603.0,11292.0,义乌市苏溪齐山楼幼儿园,义乌市苏溪镇齐山楼新村11栋1-3号,120.138245,29.419354,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A11000078758E01D9085E406072A3C85A6B3D40
324,382.0,604.0,11306.0,义乌市稠江锦都幼儿园,义乌市稠江街道锦都社区锦都豪苑小区,120.059334,29.290398,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000A062D520CC035E40E0D2F885574A3D40
325,383.0,609.0,11449.0,杭州市和苑幼儿园,杭州市西湖区竞舟北路118号,120.09682,30.305268,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A1100005066834C32065E40F0832C0B264E3E40
326,384.0,611.0,11545.0,德清金都诺亚舟幼儿园,武康志远南路368号（金都阳光田园内）,119.9483742,30.54234236,湖州市,德清县,武康街道,幼儿园,330521.0,学前教育,,01010000208A110000383AC029B2FC5D4000BBEFF2D68A3E40
327,385.0,617.0,11714.0,义乌市赤岸伊甸幼儿园,义乌市赤岸镇雅治街村,120.079837,29.162323,金华市,义乌市,赤岸镇,幼儿园,330782.0,学前教育,,01010000208A110000B000A60C1C055E40806308008E293D40
328,386.0,618.0,11776.0,义乌市江东晨润幼儿园,浙江省义乌市江东街道黎明湖路327号,120.06259,29.270647,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000A0C37C7901045E40B0C22D1F49453D40
329,387.0,620.0,11818.0,杭州市余杭区小博士艺术幼儿园,杭州市余杭区南苑街道人民大道357号,120.291493,30.410397,杭州市,余杭区,南苑街道,幼儿园,330110.0,学前教育,,01010000208A110000D08041D2A7125E4060601DC70F693E40
330,388.0,622.0,11852.0,义乌市北苑街道启龙幼儿园,浙江省金华市义乌市北苑街道工业区兴工路11号,120.048546,29.309635,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A1100008096AE601B035E4070B2463D444F3D40
331,389.0,625.0,11876.0,义乌市义亭镇白塘幼儿班,义乌市义亭镇白塘村35号一楼,119.972768,29.227895,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A11000018A6B6D441FE5D4000ECA353573A3D40
332,391.0,627.0,11901.0,义乌市江东双双幼儿园,义乌市江东青口新光南路23号,120.129431,29.312355,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000A805F69848085E4000BE4D7FF64F3D40
333,392.0,629.0,11913.0,义乌市稠城街道育优幼儿园,孝子祠22幢5号,120.079445,29.317827,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A11000028357BA015055E4030C93A1C5D513D40
334,393.0,630.0,11923.0,杭州市余杭区吉的堡连城幼儿园,杭州市余杭区乔司街道连城社区,120.284367,30.33982,杭州市,余杭区,乔司街道,幼儿园,330110.0,学前教育,,01010000208A110000F043A51133125E40D0868A71FE563E40
