,level_0,index,name,point_x,point_y,qxmc,gd_point_x,gd_point_y,format_address2
334,517,517,义乌市上溪镇上楼宅幼儿园,119.934606,29.261542,义乌市,119.93917,29.258802,浙江省金华市义乌市上溪镇上季线上溪镇上楼宅幼儿园
335,521,521,杭州市余杭区塘栖镇第三中学,120.190934,30.472008,余杭区,120.195068,30.470746,浙江省杭州市临平区塘栖镇杭州市塘栖第三中学
336,522,522,杭州市乔司职业高级中学,120.287923,30.355836,余杭区,120.292974,30.354028,浙江省杭州市临平区乔司街道杭州市乔司职业高级中学
337,524,524,义乌市城西街道夏演幼儿园,119.966192,29.295672,义乌市,119.970818,29.292915,浙江省金华市义乌市城西街道夏演幼儿园
338,526,526,宁波市海曙区龙观乡中心学校,121.308932,29.767932,海曙区,121.313156,29.766455,浙江省宁波市海曙区龙观乡新潮路梅树小区
339,527,527,杭州市余杭区南苑街道中心幼儿园,120.304767,30.376457,余杭区,120.309444,30.374404,浙江省杭州市临平区南苑街道南苑街道中心幼儿园
340,529,529,义乌市稠江大路金成红幼儿园,120.026788,29.285876,义乌市,120.031554,29.283322,浙江省金华市义乌市稠江街道戚继光路606号大路金成红幼儿园
341,530,530,义乌市佛堂镇佛堂小学,120.011022,29.197326,义乌市,120.015281,29.195528,浙江省金华市义乌市佛堂镇佛堂小学
342,531,531,宁波市海曙区石碶街道中心幼儿园,121.504412,29.811407,海曙区,121.508866,29.808792,浙江省宁波市海曙区石碶街道万泉路26号石碶街道中心幼儿园
343,532,532,宁波市海曙区田莘耕中学,121.501418,29.835166,海曙区,121.505804,29.832449,浙江省宁波市海曙区石碶街道塘西中路474号海曙区田莘耕中学
344,533,533,义乌市江东街道方舟幼儿园,120.082664,29.293864,义乌市,120.087368,29.291506,浙江省金华市义乌市江东街道艾迪儿亲子早教越阳2区
345,535,535,义乌市大陈镇楂林小学,120.136169,29.474382,义乌市,120.140501,29.472635,浙江省金华市义乌市大陈镇楂林中心小学
346,536,536,宁波市范桂馥小学,121.5180029,29.87557565,海曙区,121.522955,29.873029,浙江省宁波市海曙区白云街道宁波市范桂馥小学
347,537,537,杭州市余杭区径山镇潘板中心小学,119.873403,30.376393,余杭区,119.87769,30.373949,浙江省杭州市余杭区径山镇毛陶线余杭区径山镇潘板中心小学
348,539,539,义乌市宾王中学,120.088441,29.324881,义乌市,120.094451,29.323378,浙江省金华市义乌市稠城街道宗泽路211号义乌市宾王中学
349,540,540,杭州市余杭区崇贤第二小学,120.147212,30.405979,余杭区,120.152069,30.403427,浙江省杭州市临平区崇贤街道杭州市临平区崇贤第二小学(独山校区)
350,543,543,宁波市海曙第二外国语学校,121.53708,29.878871,海曙区,121.541174,29.876416,浙江省宁波市海曙区鼓楼街道文昌街9号海曙第二外国语学校
351,544,544,德清县钟管镇中心学校,120.185379,30.65084046,德清县,120.18915,30.649365,浙江省湖州市德清县钟管镇钟管镇中心学校
352,545,545,德清县乾元镇清溪小学,120.0845384,30.55047986,德清县,120.089386,30.548304,浙江省湖州市德清县乾元镇县东街52号清溪小学
353,546,546,杭州市余杭区运河五洋幼儿园,120.267659,30.498645,余杭区,120.273644,30.495144,浙江省杭州市临平区运河街道解放路五洋幼儿园
354,547,547,宁波市海曙外国语学校,121.520049,29.900746,海曙区,121.525656,29.897973,浙江省宁波市海曙区望春街道宁波市海曙外国语学校
355,548,548,德清县禹越镇徐家庄中心幼儿园,120.2646425,30.52240639,德清县,120.268883,30.520094,浙江省湖州市德清县禹越镇徐家庄中心幼儿园
356,552,552,杭州市袁浦小学,120.1164813,30.11727728,西湖区,120.121126,30.114204,浙江省杭州市西湖区双浦镇袁浦小学
357,556,556,义乌市佛堂镇幼儿园,120.027781,29.206086,义乌市,120.032351,29.2035,浙江省金华市义乌市佛堂镇佛画线佛堂镇幼儿园
358,558,558,杭州市余杭区金成外国语小学,120.007659,30.237669,余杭区,120.168549,30.24234,浙江省杭州市上城区清波街道杭州市勇进中学杭州市清泰实验学校
359,559,559,义乌市江东街道宗塘幼儿园,120.099868,29.298799,义乌市,120.10731,29.299093,浙江省金华市义乌市江东街道宗塘幼儿园
360,561,561,杭州市余杭区实验小学,120.301967,30.418128,余杭区,120.3062,30.416333,浙江省杭州市临平区南苑街道临平区实验小学
361,563,563,义乌市后宅中学,120.053777,29.377457,义乌市,120.057919,29.376138,浙江省金华市义乌市后宅街道义乌市后宅中学
362,565,565,义乌市城西万商华府幼儿园,119.976245,29.29845,义乌市,119.980812,29.295723,浙江省金华市义乌市城西街道万商华府幼儿园万商华府
363,567,567,宁波荣安实验中学,121.514668,29.862147,海曙区,121.518965,29.859117,浙江省宁波市海曙区望春街道宁波荣安实验中学
364,568,568,义乌市义亭贝贝星幼儿园,119.981588,29.244087,义乌市,119.986164,29.241253,浙江省金华市义乌市义亭镇贝贝星幼儿园
365,569,569,杭州市西溪中学,120.0858051,30.27776133,西湖区,120.090217,30.275648,浙江省杭州市西湖区文新街道登云圩社区杭州市第十五中学西溪中学
366,570,570,杭州市余杭区百丈镇中心幼儿园,119.725496,30.527299,余杭区,119.730452,30.524885,浙江省杭州市余杭区百丈镇百祥街百丈镇中心幼儿园
367,573,573,义乌市稠城街道保联幼儿园,120.072262,29.298971,义乌市,120.077192,29.296661,浙江省金华市义乌市稠城街道保联幼儿园稠州公园
368,575,575,德清县三合中心学校,120.0300032,30.47778228,德清县,120.03484,30.47554,浙江省湖州市德清县下渚湖街道德清县三合中心学校
369,577,577,宁波市海曙区洞桥镇宁锋小学,121.409376,29.759544,海曙区,121.413725,29.757437,浙江省宁波市海曙区洞桥镇潘沙路1158号洞桥镇宁锋小学
370,578,578,宁波市华天小学,121.5135929,29.86945547,海曙区,121.517876,29.866974,浙江省宁波市海曙区白云街道环城西路南段318号华天小学
371,579,579,德清县新安镇下舍中心学校,120.1794115,30.55266922,德清县,120.184299,30.550065,浙江省湖州市德清县新安镇德清公安下舍中心学校警务站下舍中心学校
372,580,580,杭州市余杭区塘栖第二中学,120.185057,30.483259,余杭区,120.190268,30.480809,浙江省杭州市临平区塘栖镇塘栖嘉园小区塘栖第二中学
373,583,583,杭州市西湖高级中学,120.0563406,30.24510706,西湖区,120.061412,30.241318,浙江省杭州市西湖区留下街道杭州市西湖高级中学
374,584,584,杭州市余杭区绿城育华瑞和幼儿园,120.046589,30.369431,余杭区,120.051514,30.367011,浙江省杭州市余杭区良渚街道立周路绿城育华瑞和幼儿园
375,585,585,杭州市余杭区仁和中心小学,120.083216,30.447911,余杭区,120.08592,30.48111,浙江省杭州市余杭区仁和街道余杭区仁和中心小学永泰校区
376,586,586,杭州西子实验学校,120.0512339,30.13066238,西湖区,120.138295,30.265694,浙江省杭州市西湖区灵隐街道杭州西子实验学校(城区部)杭州市陈经纶体育学校
377,587,587,义乌市稠江中心幼儿园,120.040505,29.303252,义乌市,120.045227,29.300909,浙江省金华市义乌市稠江街道枫华路100号义乌市稠江中心幼儿园
378,588,588,杭州市余杭区苕溪幼儿园,119.947727,30.26337,余杭区,119.952877,30.260913,浙江省杭州市余杭区余杭街道余杭区苕溪幼儿园苕溪园区
379,590,590,宁波市海曙区莲桥第幼儿园,121.547493,29.866596,海曙区,121.551658,29.864037,浙江省宁波市海曙区江厦街道莲桥第幼儿园莲桥园区莲桥第
380,592,592,德清县新市镇第一幼儿园,120.2894531,30.61630656,德清县,120.294164,30.613997,浙江省湖州市德清县新市镇健康路11号德清县新市镇第一幼儿园
381,593,593,杭州市余杭区大观山幼儿园,119.974592,30.396729,余杭区,119.979353,30.394718,浙江省杭州市余杭区瓶窑镇华兴路大观山幼儿园
382,594,594,杭州市余杭区三之三闲湖城幼儿园,119.986869,30.22394,余杭区,119.991274,30.221149,浙江省杭州市余杭区闲林街道闲林中路杭州市余杭区3之3闲湖城幼儿园
383,595,595,杭州市余杭区良福幼儿园,120.277642,30.384199,余杭区,120.282311,30.381901,浙江省杭州市临平区乔司街道孟家村
384,597,597,义乌市宾王幼儿园,120.088318,29.323588,义乌市,120.092882,29.321162,浙江省金华市义乌市稠城街道义乌市宾王幼儿园
385,598,598,义乌市北苑街道万里幼儿园,120.029948,29.3057,义乌市,120.034952,29.303252,浙江省金华市义乌市北苑街道万里幼儿园留雅小区
386,600,600,杭州市余杭区乔司第二幼儿园,120.277526,30.394642,余杭区,120.281817,30.392361,浙江省杭州市临平区乔司街道乔司第二幼儿园(世纪园店)良熟新苑
387,601,601,义乌市江东街道嘉鸿幼儿园,120.091563,29.308938,义乌市,120.096317,29.306497,浙江省金华市义乌市江东街道嘉鸿路200号嘉鸿幼儿园(江东园)
388,604,604,义乌市城西街道益公山幼儿园,119.979597,29.294116,义乌市,119.984799,29.291687,浙江省金华市义乌市城西街道益公山幼儿园
389,607,607,义乌市江东启航幼儿园,120.110226,29.311164,义乌市,120.115006,29.308745,浙江省金华市义乌市江东街道站溪第二分园启航幼儿园鲇溪第二分园
390,608,608,义乌市稠江街道启苗幼儿园,120.058191,29.302318,义乌市,120.062653,29.299711,浙江省金华市义乌市稠江街道国武武馆启苗幼儿园(宏迪路)
391,609,609,杭州市余杭区临平第三幼儿园,120.297898,30.423457,余杭区,120.298975,30.420657,浙江省杭州市临平区临平街道木桥浜路176号杭州市临平区第三幼儿园
392,610,610,杭州市余杭区良渚田园幼儿园,120.09725,30.372675,余杭区,120.102119,30.37014,浙江省杭州市余杭区良渚街道行宫塘新苑·西区田园幼儿园
393,611,611,义乌市大陈镇婷婷幼儿园,120.124528,29.446394,义乌市,120.128917,29.444002,浙江省金华市义乌市大陈镇苏八公路
394,612,612,义乌市北苑街道小红花幼儿园,120.043852,29.344402,义乌市,120.048577,29.341958,浙江省金华市义乌市北苑街道小红花幼儿园(柳莺路)柳青1区
395,613,613,义乌市江湾小学,120.022995,29.265234,义乌市,120.027102,29.262128,浙江省金华市义乌市稠江街道义乌市江湾小学校务监督委员会江湾小学
396,614,614,义乌市东河小学,119.986635,29.311625,义乌市,119.99116,29.308695,浙江省金华市义乌市城西街道义乌市公安局城西派出所东河小学警务联络室东河小学
397,615,615,宁波市海曙区启新幼托园,121.52841,29.855282,海曙区,121.551066,29.859772,浙江省宁波市海曙区江厦街道宁波市海曙区人民政府江厦派出所
398,616,616,杭州市余杭区星桥第二小学,120.259663,30.385184,余杭区,120.264136,30.382803,浙江省杭州市临平区星桥街道杭州市余杭区星桥第二小学杭州市临平区星桥第二小学
399,617,617,杭州市余杭区安溪幼儿园,120.009069,30.405983,余杭区,120.011325,30.404594,浙江省杭州市余杭区良渚街道安溪幼儿园余杭区安溪幼儿园总园
400,618,618,义乌市北苑贝斯特幼儿园,120.025474,29.312409,义乌市,120.030422,29.30982,浙江省金华市义乌市北苑街道贝斯特幼儿园季宅2区
401,619,619,杭州市余杭区乔司永西幼儿园,120.267692,30.366638,余杭区,120.272146,30.364244,浙江省杭州市临平区乔司街道永西小学-永西幼儿园永西小学
402,621,621,宁波市海曙区古林镇布政小学,121.472815,29.843483,海曙区,121.476789,29.841663,浙江省宁波市海曙区古林镇古林镇布政小学
403,622,622,宁波市海曙区鄞江镇中心幼儿园,121.351183,29.778663,海曙区,121.35559,29.776136,浙江省宁波市海曙区鄞江镇鄞江镇中心幼儿园(鄞州区鄞江中心卫生院西南)
404,623,623,宁波市海曙区集士港镇广德湖小学,121.422111,29.88258,海曙区,121.426636,29.880154,浙江省宁波市海曙区集士港镇集士港镇广德湖小学
405,624,624,杭州市余杭区东塘中心小学,120.110724,30.455283,余杭区,120.115337,30.453131,浙江省杭州市余杭区仁和街道东塘中心小学东塘校区
406,626,626,义乌市稠江街道大水畈幼儿园,120.041782,29.302989,义乌市,120.046476,29.300494,浙江省金华市义乌市稠江街道稠江街道大水畈幼儿园大水畈村
407,629,629,杭州市余杭区崇贤第一幼儿园,120.167824,30.390222,余杭区,120.172649,30.388221,浙江省杭州市临平区崇贤街道莲花公寓崇贤第一幼儿园(崇韵园区)
408,630,630,杭州市余杭区绿城育华翡翠城幼儿园,120.013988,30.246311,余杭区,120.018935,30.243836,浙江省杭州市余杭区闲林街道高教路93号绿城育华翡翠城幼儿园
409,633,633,德清县中心幼儿园,120.0796906,30.54907524,德清县,120.084964,30.544547,浙江省湖州市德清县乾元镇德清县中心幼儿园
410,634,634,义乌市佛堂镇塔山幼儿园,120.0580556,29.20111111,义乌市,120.017351,29.196282,浙江省金华市义乌市佛堂镇佛堂镇佛堂镇人民政府
411,635,635,义乌市江东街道东苑幼儿园,120.124678,29.31868,义乌市,120.129322,29.316247,浙江省金华市义乌市江东街道东苑幼儿园下朱D区
412,636,636,杭州市余杭区星桥天童幼儿园,120.250517,30.38585,余杭区,120.254765,30.383108,浙江省杭州市临平区星桥街道天韵路天童幼儿园(天韵路)
413,637,637,宁波市海曙区早教中心,121.536827,29.884971,海曙区,121.541221,29.88255,浙江省宁波市海曙区西门街道宁波宝韵早教园高塘怡景苑
414,640,640,杭州市余杭区江南春庭院深深幼儿园,119.95712,30.24666,余杭区,119.961871,30.244132,浙江省杭州市余杭区余杭街道庭院深深(东区)庭院深深幼儿园
415,641,641,杭州市余杭区仓前中心幼儿园,119.990744,30.292517,余杭区,119.994987,30.290143,浙江省杭州市余杭区仓前街道太炎花园小区杭州师范大学附属仓前实验幼儿园文泽园区
416,643,643,义乌市江东街道大元幼儿园,120.141018,29.297195,义乌市,120.146813,29.293237,浙江省金华市义乌市江东街道大元村
417,645,645,义乌市福田新塘下幼儿园,120.131748,29.344032,义乌市,120.136424,29.341476,浙江省金华市义乌市福田街道新塘下幼儿园
418,646,646,浙江工业大学附属实验学校,120.0516205,30.23550731,西湖区,120.056746,30.233629,浙江省杭州市西湖区留下街道浙江工业大学附属实验学校
419,647,647,义乌市赤岸镇毛店小学,119.9966693,29.10018607,义乌市,120.001172,29.098038,浙江省金华市义乌市赤岸镇毛店小学
420,648,648,杭州市西湖区留下幼儿园,120.0528206,30.24370706,西湖区,120.057498,30.241037,浙江省杭州市西湖区留下街道杭州市西湖区留下幼儿园
421,649,649,杭州市余杭区五常中学,120.036133,30.29414,余杭区,120.042662,30.272331,浙江省杭州市余杭区五常街道荆长大道520号五常中学
422,651,651,义乌市江东街道九联幼儿园,120.053819,29.272406,义乌市,120.058635,29.270992,浙江省金华市义乌市江东街道江东南路693巷义乌市江东街道九联幼儿园
423,653,653,义乌市苏溪镇盼盼幼儿园,120.109851,29.438376,义乌市,120.11468,29.435904,浙江省金华市义乌市苏溪镇江西特色饭店
424,655,655,杭州市余杭区温莎郡英伦幼儿园,119.991302,30.287933,余杭区,119.97135,30.25785,浙江省杭州市余杭区仓前街道运溪路121号瑞城花园典晶轩
425,658,658,义乌市江东中心幼儿园,120.070165,29.285281,义乌市,120.074785,29.282804,浙江省金华市义乌市江东街道义乌市江东中心幼儿园江南4区
426,659,659,义乌市赤岸镇山盘幼儿园,120.014289,29.112534,义乌市,120.015677,29.154221,浙江省金华市义乌市赤岸镇塘边村
427,660,660,义乌市新科花园幼儿园,120.031267,29.291203,义乌市,120.035884,29.288793,浙江省金华市义乌市稠江街道威尼英语口语训练新科花园B区
428,661,661,杭州市西湖区龙坞幼儿园,120.0515405,30.18560683,西湖区,120.05628,30.183208,浙江省杭州市西湖区转塘街道葛衙庄路115号
429,662,662,义乌市城西街道东河幼儿园,119.988749,29.310408,义乌市,119.993162,29.307762,浙江省金华市义乌市城西街道城西街道东河幼儿园
430,663,663,浙江师范大学附属义乌小学,120.05091,29.283272,义乌市,120.055196,29.28144,浙江省金华市义乌市稠江街道浙江师范大学附属义乌小学
431,664,664,杭州市余杭区良渚第一中学,120.034647,30.37739,余杭区,120.039601,30.376061,浙江省杭州市余杭区良渚街道规划道路杭州市余杭区良渚第一中学
432,667,667,义乌市稠江街道金村幼儿园,120.003979,29.250015,义乌市,120.008707,29.247348,浙江省金华市义乌市稠江街道金村幼儿园
433,668,668,宁波市海曙区古林镇薛家幼儿园,121.496397,29.85819,海曙区,121.500615,29.855743,浙江省宁波市海曙区古林镇民渠路古林镇实验小学
434,670,670,义乌市东洲第二幼儿园,120.107072,29.308369,义乌市,120.111864,29.305953,浙江省金华市义乌市江东街道东洲第二幼儿园东洲花园迎风苑
435,671,671,义乌市稠江街道艺星幼儿园,120.043225,29.286016,义乌市,120.047845,29.283443,浙江省金华市义乌市稠江街道艺星幼儿园(城店路)童店2区
436,672,672,杭州市余杭区亭趾实验小学,120.300937,30.467749,余杭区,120.307562,30.493924,浙江省杭州市临平区运河街道育士路运河镇博陆中心小学
437,673,673,余杭区杭州二中树兰实验学校,120.264045,30.418665,余杭区,120.267441,30.415341,浙江省杭州市临平区临平街道望梅路542号杭州树兰学校
438,676,676,义乌市江东第一小学,120.086532,29.298874,义乌市,120.090954,29.295979,浙江省金华市义乌市江东街道义乌市江东第一小学
439,679,679,浙江工商职业技术学院,121.5020227,29.86800527,海曙区,120.16372,30.17514,浙江省杭州市滨江区浦沿街道浙江商业职业技术学院
440,681,681,义乌市稠江街道海洋幼儿园,120.028097,29.273543,义乌市,120.032941,29.270878,浙江省金华市义乌市稠江街道新屋路68号海洋幼儿园
441,683,683,义乌市江东优凯幼儿园,120.121497,29.321392,义乌市,120.125889,29.318531,浙江省金华市义乌市江东街道优凯幼儿园
442,684,684,义乌市佛堂镇江南街幼儿园,120.04325,29.238003,义乌市,120.047775,29.235436,浙江省金华市义乌市佛堂镇江南街幼儿园佛堂省级旅游度假区(建设中)
443,685,685,义乌市义亭镇杭畴小学,119.957512,29.192997,义乌市,119.962286,29.190781,浙江省金华市义乌市义亭镇杭畴中心小学
444,687,687,义乌市江东街道七彩山口幼儿园,120.109604,29.295763,义乌市,120.113066,29.294296,浙江省金华市义乌市江东街道七彩山口幼儿园山口小区
445,688,688,义乌市稠城街道青青江滨幼儿园,120.072514,29.297495,义乌市,120.077531,29.295063,浙江省金华市义乌市稠城街道青青江滨幼儿园
446,689,689,义乌市江东街道下王幼儿园,120.116758,29.313703,义乌市,120.1215,29.311325,浙江省金华市义乌市江东街道东洲路1179号下王幼儿园
447,691,691,义乌市城西双馨幼儿园,119.976996,29.300907,义乌市,119.98147,29.298233,浙江省金华市义乌市城西街道双馨幼儿园万商华府
448,692,692,义乌市苏溪油碑塘幼儿园,120.137322,29.410341,义乌市,120.139403,29.40854,浙江省金华市义乌市苏溪镇义乌市苏溪油碑塘幼儿园油碑塘新村1区
449,693,693,杭州市余杭区橄榄树绿野幼儿园,119.997343,30.210621,余杭区,120.00174,30.205704,浙江省杭州市余杭区闲林街道绿野春天
450,694,694,义乌市江东街道商博幼儿园,120.118327,29.318012,义乌市,120.12305,29.315572,浙江省金华市义乌市江东街道商博幼儿园
451,695,695,杭州市余杭区启蒙铭苑幼儿园,120.022244,30.251262,余杭区,120.026688,30.24884,浙江省杭州市余杭区五常街道曲水小筑江南水乡
452,696,696,义乌市赤岸镇尚阳小学,119.962624,29.097392,义乌市,119.967189,29.09454,浙江省金华市义乌市赤岸镇中共尚阳小学支部委员会赤岸镇尚阳小学
453,697,697,浙江省义乌中学,120.077434,29.268404,义乌市,120.082752,29.267791,浙江省金华市义乌市江东街道浙江省义乌中学
454,698,698,宁波市海曙区致和学校,121.517619,29.878709,海曙区,121.521161,29.876234,浙江省宁波市海曙区白云街道环城西路南段32号宁波市海曙区致和学校
455,699,699,德清县新市镇中心小学,120.277003,30.60530701,德清县,120.280911,30.60303,浙江省湖州市德清县新市镇高林路80号新市中心小学
456,700,700,宁波市孙文英小学,121.531667,29.879699,海曙区,121.536265,29.877022,浙江省宁波市海曙区西门街道孙文英小学
457,701,701,杭州市西湖区启蒙幼儿园,120.08393,30.328886,西湖区,120.088433,30.326803,浙江省杭州市西湖区三墩镇金厦公寓
458,703,703,义乌市福田荷叶塘幼儿园,120.113515,29.372844,义乌市,120.118183,29.370669,浙江省金华市义乌市福田街道义乌市荷叶塘幼儿园
459,704,704,杭州市西湖区西溪花园幼儿园,120.0558071,30.28622309,西湖区,120.056148,30.283388,浙江省杭州市西湖区蒋村街道西溪花园小区竞舟苑西溪花园·竞舟苑
460,705,705,义乌市苏溪镇花厅幼儿班,120.152176,29.418173,义乌市,120.131443,29.40965,浙江省金华市义乌市苏溪镇镇前街35号苏溪镇人民政府
461,706,706,义乌市赤岸镇赤岸小学,120.033386,29.147442,义乌市,120.037921,29.144577,浙江省金华市义乌市赤岸镇义乌市赤岸镇中心学校
462,707,707,杭州市余杭高级中学,120.289,30.436302,余杭区,120.292693,30.434896,浙江省杭州市临平区临平街道荷花路130号杭州市余杭高级中学
463,708,708,宁波市海曙区南苑小学,121.523852,29.85024,海曙区,121.528084,29.847958,浙江省宁波市海曙区段塘街道宁波市海曙区南苑小学
464,709,709,杭州市西溪实验学校,120.073169,30.289339,西湖区,120.078388,30.287996,浙江省杭州市西湖区蒋村街道文一西路578号杭州市西溪实验学校
465,711,711,义乌市北苑街道启智幼儿园,120.062751,29.33628,义乌市,120.067102,29.333557,浙江省金华市义乌市北苑街道启智幼儿园(北苑路)春晗四区
466,712,712,德清县武康中学,119.958719,30.524054,德清县,119.964,30.522398,浙江省湖州市德清县舞阳街道塔山街343号武康中学
467,713,713,义乌市苏溪糖糖宝贝幼儿园,120.13827,29.403179,义乌市,120.142896,29.400675,浙江省金华市义乌市苏溪镇糖糖宝贝幼儿园
468,717,717,义乌市江东中学,120.1038956,29.30759187,义乌市,120.109159,29.304071,浙江省金华市义乌市江东街道义乌市江东中学
469,719,719,杭州市余杭区闲林中心幼儿园,119.977385,30.223024,余杭区,119.978569,30.230517,浙江省杭州市余杭区闲林街道闲林西路52号雅居乐国际花园
470,721,721,杭州市余杭区绿城育华亲亲学校,120.089209,30.337473,余杭区,120.093917,30.335253,浙江省杭州市余杭区良渚街道丰庆路2号绿城育华亲亲学校
471,723,723,义乌市稠城街道安心幼儿园,120.091097,29.319951,义乌市,120.095938,29.317507,浙江省金华市义乌市稠城街道安心幼儿园赵宅2区
472,724,724,义乌市上溪贝贝幼儿园,119.927203,29.276086,义乌市,119.931596,29.27328,浙江省金华市义乌市上溪镇贝贝幼儿园
473,725,725,杭州师范大学附属中学,120.0801722,30.31924391,西湖区,120.085519,30.316268,浙江省杭州市西湖区三墩镇杭州师范大学附属中学
474,726,726,杭州市余杭区鸬鸟镇中心幼儿园,119.754775,30.455212,余杭区,119.759346,30.452779,浙江省杭州市余杭区鸬鸟镇鸬鸟镇中心幼儿园
475,728,728,杭州市余杭区星华幼托园,120.051898,30.375758,余杭区,120.056547,30.373491,浙江省杭州市余杭区良渚街道莫干山路2164号杭州余杭区良渚文化技能培训学校
476,730,730,义乌市苏溪镇后山坞幼儿园,120.137203,29.391619,义乌市,120.141901,29.389096,浙江省金华市义乌市苏溪镇苏溪镇后山坞幼儿园
477,732,732,宁波市海曙区高桥镇晴园幼儿园,121.491677,29.880667,海曙区,121.494699,29.877721,浙江省宁波市海曙区高桥镇晴园东区晴园
478,733,733,杭州市之江外语实验学校,120.1007735,30.29261419,西湖区,120.105558,30.29065,浙江省杭州市西湖区文新街道天河西苑之江外语实验学校
479,734,734,义乌市东洲小学,120.112613,29.31147,义乌市,120.117871,29.308976,浙江省金华市义乌市江东街道东洲小学
480,735,735,义乌市江东街道小太阳幼儿园,120.053819,29.272368,义乌市,120.058665,29.270114,浙江省金华市义乌市江东街道江东南路564号小太阳幼儿园(惠购生活购物中心西)
481,736,736,义乌市稠江街道凤凰幼儿园,120.06031,29.29617,义乌市,120.06493,29.293451,浙江省金华市义乌市稠江街道凤凰双语幼儿园凤凰山小区
482,737,737,义乌市江滨小学,120.067284,29.296637,义乌市,120.072039,29.29469,浙江省金华市义乌市稠城街道江滨小学
483,738,738,义乌市大陈镇云溪小学,120.1445946,29.4781639,义乌市,120.1493,29.47575,浙江省金华市义乌市大陈镇八坑线义乌市云溪学校
484,739,739,义乌市福田阳光幼儿园,120.112334,29.363945,义乌市,120.117046,29.36158,浙江省金华市义乌市福田街道安佳公寓
485,740,740,宁波市海曙区童洲幼儿园,121.517517,29.878355,海曙区,121.521981,29.875649,浙江省宁波市海曙区白云街道环城西路南段36号宁波市海曙区致和学校
486,743,743,义乌市北苑春晗幼儿园,120.066109,29.335647,义乌市,120.070741,29.333326,浙江省金华市义乌市北苑街道春晗幼儿园(春晗二区南)春晗2区
487,744,744,义乌复旦实验学校,120.121288,29.329489,义乌市,120.124747,29.32721,浙江省金华市义乌市福田街道义乌复旦实验学校
488,746,746,杭州市余杭区乔司第一幼儿园,120.287547,30.355525,余杭区,120.292113,30.353046,浙江省杭州市临平区乔司街道乔安路10号乔司第一幼儿园
489,747,747,德清县新安镇下舍中心幼儿园,120.1812318,30.55392528,德清县,120.186326,30.551766,浙江省湖州市德清县新安镇下舍中心幼儿园
490,748,748,义乌市苏溪镇百合幼儿园,120.161783,29.392788,义乌市,120.166628,29.389957,浙江省金华市义乌市苏溪镇稠下线百合幼儿园(稠下线)
491,750,750,义乌市稠江街道稠关幼儿园,120.051132,29.303396,义乌市,120.056034,29.30087,浙江省金华市义乌市稠江街道稠关幼儿园稠关1区
492,751,751,义乌市福田博哈金宝宝幼儿园,120.09578,29.339966,义乌市,120.100557,29.337517,浙江省金华市义乌市福田街道博哈金宝宝幼儿园福田3区
493,752,752,杭州市余杭区百丈镇中心小学,119.728551,30.521434,余杭区,119.733196,30.519369,浙江省杭州市余杭区百丈镇竹城路58号百丈镇中心小学
494,753,753,宁波市海曙区高桥镇望春幼儿园,121.497744,29.890409,海曙区,121.502282,29.887973,浙江省宁波市海曙区高桥镇望春幼儿园(长兴路8弄)
495,754,754,余杭区杭州绿城育华桃花源学校,119.948441,30.240802,余杭区,119.952841,30.237631,浙江省杭州市余杭区中泰街道桃源社区浙江绿城足球学校
496,755,755,浙江师范大学杭州幼儿师范学院附属义乌幼儿园,120.044877,29.323261,义乌市,120.13988,30.282997,浙江省杭州市西湖区西溪街道浙江师范大学玩具设计与工程实验室浙江师范大学杭州幼儿师范学院
497,756,756,宁波市海曙区南雅音乐幼儿园,121.520971,29.864933,海曙区,121.52512,29.862437,浙江省宁波市海曙区白云街道南雅社区
498,757,757,义乌市北苑街道快乐宝贝幼儿园,120.047473,29.340008,义乌市,120.051956,29.3374,浙江省金华市义乌市北苑街道义乌市北苑街道何麻车居民委员会何麻车2区
499,759,759,义乌市北苑街道凌云幼儿园,120.047109,29.356467,义乌市,120.051836,29.354086,浙江省金华市义乌市北苑街道凌云公园凌云3区
500,760,760,杭州市余杭区巴巴幼儿园,120.000346,30.281035,余杭区,120.004423,30.279151,浙江省杭州市余杭区仓前街道巴巴乐园恒生科技园
501,761,761,杭州市余杭区云会中心小学,120.085288,30.422586,余杭区,120.090125,30.420225,浙江省杭州市余杭区仁和街道西南山北路66号云会中心小学
502,762,762,宁波市海曙区集士港镇金色童年幼儿园,121.438923,29.85744,海曙区,121.443513,29.854892,浙江省宁波市海曙区集士港镇金色童年幼儿园(惠兰路)
503,763,763,宁波市海曙区古林镇春蕾学校,121.481786,29.847455,海曙区,121.487061,29.844525,浙江省宁波市海曙区古林镇海曙区古林镇春蕾学校古林镇东恩小学
504,765,765,宁波市海曙区古林镇中心幼儿园,121.435395,29.82949,海曙区,121.433911,29.837033,浙江省宁波市海曙区古林镇馀庆路106号宁波市海曙区古林镇中心幼儿园
505,766,766,杭州市余杭区曙光幼儿园,120.175334,30.384579,余杭区,120.180265,30.38219,浙江省杭州市临平区崇贤街道石大线曙光幼儿园(石大线)
506,768,768,杭州市余杭区乔司中心小学,120.288663,30.359452,余杭区,120.29316,30.357419,浙江省杭州市临平区乔司街道乔莫东路161号乔司镇中心小学
507,770,770,义乌市佛堂镇育红幼儿园,120.043847,29.182305,义乌市,120.0486,29.1796,浙江省金华市义乌市佛堂镇育红幼儿园
