,index,name,point_x,point_y,qxmc,gd_point_x,gd_point_y,format_address2
598,598,义乌市北苑街道万里幼儿园,120.029948,29.3057,义乌市,120.034952,29.303252,浙江省金华市义乌市北苑街道万里幼儿园留雅小区
599,599,德清县雷甸镇第二幼儿园,120.15657,30.48214286,德清县,120.163012,30.489622,浙江省湖州市德清县雷甸镇S13练杭高速
600,600,杭州市余杭区乔司第二幼儿园,120.277526,30.394642,余杭区,120.281817,30.392361,浙江省杭州市临平区乔司街道乔司第二幼儿园(世纪园店)良熟新苑
601,601,义乌市江东街道嘉鸿幼儿园,120.091563,29.308938,义乌市,120.096317,29.306497,浙江省金华市义乌市江东街道嘉鸿路200号嘉鸿幼儿园(江东园)
602,602,杭州市周浦中学,120.071511,30.093221,西湖区,120.076608,30.091031,浙江省杭州市西湖区双浦镇杭州周浦中学
603,603,义乌市前洪小学,120.0188645,29.32725138,义乌市,120.023008,29.324456,浙江省金华市义乌市北苑街道前洪小学
604,604,义乌市城西街道益公山幼儿园,119.979597,29.294116,义乌市,119.984799,29.291687,浙江省金华市义乌市城西街道益公山幼儿园
605,605,德清开放教育幼儿园,119.9648242,30.53954213,德清县,119.969479,30.537209,浙江省湖州市德清县武康街道中兴南路48号吉祥1区
606,606,义乌市稠江大拇指幼儿园,120.029256,29.260299,义乌市,120.033946,29.257747,浙江省金华市义乌市稠江街道富港大道佛堂省级旅游度假区(建设中)
607,607,义乌市江东启航幼儿园,120.110226,29.311164,义乌市,120.115006,29.308745,浙江省金华市义乌市江东街道站溪第二分园启航幼儿园鲇溪第二分园
608,608,义乌市稠江街道启苗幼儿园,120.058191,29.302318,义乌市,120.062653,29.299711,浙江省金华市义乌市稠江街道国武武馆启苗幼儿园(宏迪路)
609,609,杭州市余杭区临平第三幼儿园,120.297898,30.423457,余杭区,120.298975,30.420657,浙江省杭州市临平区临平街道木桥浜路176号杭州市临平区第三幼儿园
610,610,杭州市余杭区良渚田园幼儿园,120.09725,30.372675,余杭区,120.102119,30.37014,浙江省杭州市余杭区良渚街道行宫塘新苑·西区田园幼儿园
611,611,义乌市大陈镇婷婷幼儿园,120.124528,29.446394,义乌市,120.128917,29.444002,浙江省金华市义乌市大陈镇苏八公路
612,612,义乌市北苑街道小红花幼儿园,120.043852,29.344402,义乌市,120.048577,29.341958,浙江省金华市义乌市北苑街道小红花幼儿园(柳莺路)柳青1区
613,613,义乌市江湾小学,120.022995,29.265234,义乌市,120.027102,29.262128,浙江省金华市义乌市稠江街道义乌市江湾小学校务监督委员会江湾小学
614,614,义乌市东河小学,119.986635,29.311625,义乌市,119.99116,29.308695,浙江省金华市义乌市城西街道义乌市公安局城西派出所东河小学警务联络室东河小学
615,615,宁波市海曙区启新幼托园,121.52841,29.855282,海曙区,121.551066,29.859772,浙江省宁波市海曙区江厦街道宁波市海曙区人民政府江厦派出所
616,616,杭州市余杭区星桥第二小学,120.259663,30.385184,余杭区,120.264136,30.382803,浙江省杭州市临平区星桥街道杭州市余杭区星桥第二小学杭州市临平区星桥第二小学
617,617,杭州市余杭区安溪幼儿园,120.009069,30.405983,余杭区,120.011325,30.404594,浙江省杭州市余杭区良渚街道安溪幼儿园余杭区安溪幼儿园总园
618,618,义乌市北苑贝斯特幼儿园,120.025474,29.312409,义乌市,120.030422,29.30982,浙江省金华市义乌市北苑街道贝斯特幼儿园季宅2区
619,619,杭州市余杭区乔司永西幼儿园,120.267692,30.366638,余杭区,120.272146,30.364244,浙江省杭州市临平区乔司街道永西小学-永西幼儿园永西小学
620,620,义乌市光煜艺术幼儿园,119.967828,29.25877,义乌市,119.972083,29.256096,浙江省金华市义乌市义亭镇义乌市光煜艺术儿园
621,621,宁波市海曙区古林镇布政小学,121.472815,29.843483,海曙区,121.476789,29.841663,浙江省宁波市海曙区古林镇古林镇布政小学
622,622,宁波市海曙区鄞江镇中心幼儿园,121.351183,29.778663,海曙区,121.35559,29.776136,浙江省宁波市海曙区鄞江镇鄞江镇中心幼儿园(鄞州区鄞江中心卫生院西南)
623,623,宁波市海曙区集士港镇广德湖小学,121.422111,29.88258,海曙区,121.426636,29.880154,浙江省宁波市海曙区集士港镇集士港镇广德湖小学
624,624,杭州市余杭区东塘中心小学,120.110724,30.455283,余杭区,120.115337,30.453131,浙江省杭州市余杭区仁和街道东塘中心小学东塘校区
625,625,德清县莫干山镇中心学校,119.89873,30.60414009,德清县,119.878159,30.638027,浙江省湖州市德清县莫干山镇南路中心学校
626,626,义乌市稠江街道大水畈幼儿园,120.041782,29.302989,义乌市,120.046476,29.300494,浙江省金华市义乌市稠江街道稠江街道大水畈幼儿园大水畈村
627,627,义乌市福田尚经幼儿园,120.133363,29.365833,义乌市,120.138021,29.363337,浙江省金华市义乌市福田街道尚经幼儿园
628,628,宁波市效实中学,121.5263126,29.87502348,海曙区,121.529632,29.872506,浙江省宁波市海曙区南门街道白杨街宁波效实中学
629,629,杭州市余杭区崇贤第一幼儿园,120.167824,30.390222,余杭区,120.172649,30.388221,浙江省杭州市临平区崇贤街道莲花公寓崇贤第一幼儿园(崇韵园区)
630,630,杭州市余杭区绿城育华翡翠城幼儿园,120.013988,30.246311,余杭区,120.018935,30.243836,浙江省杭州市余杭区闲林街道高教路93号绿城育华翡翠城幼儿园
631,631,杭州市钱塘外语学校,120.1250324,30.28323419,西湖区,120.130836,30.282548,浙江省杭州市西湖区翠苑街道杭州市行知小学杭州市行知小学(文二校区)
632,632,义乌市第三中学,120.068936,29.328239,义乌市,120.074119,29.327687,浙江省金华市义乌市北苑街道西城路168号义乌市第三中学
633,633,德清县中心幼儿园,120.0796906,30.54907524,德清县,120.084964,30.544547,浙江省湖州市德清县乾元镇德清县中心幼儿园
634,634,义乌市佛堂镇塔山幼儿园,120.0580556,29.20111111,义乌市,120.017351,29.196282,浙江省金华市义乌市佛堂镇佛堂镇佛堂镇人民政府
635,635,义乌市江东街道东苑幼儿园,120.124678,29.31868,义乌市,120.129322,29.316247,浙江省金华市义乌市江东街道东苑幼儿园下朱D区
636,636,杭州市余杭区星桥天童幼儿园,120.250517,30.38585,余杭区,120.254765,30.383108,浙江省杭州市临平区星桥街道天韵路天童幼儿园(天韵路)
637,637,宁波市海曙区早教中心,121.536827,29.884971,海曙区,121.541221,29.88255,浙江省宁波市海曙区西门街道宁波宝韵早教园高塘怡景苑
638,638,杭州市西湖区九莲幼儿园,120.1287813,30.2799068,西湖区,120.13355,30.277652,浙江省杭州市西湖区翠苑街道九莲新村文三数字生活街区
639,639,义乌市稠江经发幼儿园,120.037667,29.294513,义乌市,120.04238,29.292055,浙江省金华市义乌市稠江街道杨官路香山小学教育集团(杨村校区)
640,640,杭州市余杭区江南春庭院深深幼儿园,119.95712,30.24666,余杭区,119.961871,30.244132,浙江省杭州市余杭区余杭街道庭院深深(东区)庭院深深幼儿园
641,641,杭州市余杭区仓前中心幼儿园,119.990744,30.292517,余杭区,119.994987,30.290143,浙江省杭州市余杭区仓前街道太炎花园小区杭州师范大学附属仓前实验幼儿园文泽园区
642,642,杭州市余杭实验中学,120.26892,30.421411,余杭区,120.292693,30.434896,浙江省杭州市临平区临平街道荷花路130号杭州市余杭高级中学
643,643,义乌市江东街道大元幼儿园,120.141018,29.297195,义乌市,120.146813,29.293237,浙江省金华市义乌市江东街道大元村
644,644,义乌市稠城绣川幼儿园,120.067595,29.305306,义乌市,120.075058,29.306841,浙江省金华市义乌市稠城街道义乌市义乌市政府大楼
645,645,义乌市福田新塘下幼儿园,120.131748,29.344032,义乌市,120.136424,29.341476,浙江省金华市义乌市福田街道新塘下幼儿园
646,646,浙江工业大学附属实验学校,120.0516205,30.23550731,西湖区,120.056746,30.233629,浙江省杭州市西湖区留下街道浙江工业大学附属实验学校
647,647,义乌市赤岸镇毛店小学,119.9966693,29.10018607,义乌市,120.001172,29.098038,浙江省金华市义乌市赤岸镇毛店小学
648,648,杭州市西湖区留下幼儿园,120.0528206,30.24370706,西湖区,120.057498,30.241037,浙江省杭州市西湖区留下街道杭州市西湖区留下幼儿园
649,649,杭州市余杭区五常中学,120.036133,30.29414,余杭区,120.042662,30.272331,浙江省杭州市余杭区五常街道荆长大道520号五常中学
650,650,义乌市稠江街道扬帆幼儿园,120.000953,29.272452,义乌市,120.022955,29.287221,浙江省金华市义乌市稠江街道四海大道100号龙回2区
651,651,义乌市江东街道九联幼儿园,120.053819,29.272406,义乌市,120.058635,29.270992,浙江省金华市义乌市江东街道江东南路693巷义乌市江东街道九联幼儿园
652,652,义乌市赤岸博才幼儿园,120.029626,29.148322,义乌市,120.03439,29.145815,浙江省金华市义乌市赤岸镇双峰路
653,653,义乌市苏溪镇盼盼幼儿园,120.109851,29.438376,义乌市,120.11468,29.435904,浙江省金华市义乌市苏溪镇江西特色饭店
654,654,义乌市北苑街道希望幼儿园,120.047672,29.306926,义乌市,120.052803,29.304722,浙江省金华市义乌市北苑街道幸福路14-7号希望幼儿园(幸福路)
655,655,杭州市余杭区温莎郡英伦幼儿园,119.991302,30.287933,余杭区,119.97135,30.25785,浙江省杭州市余杭区仓前街道运溪路121号瑞城花园典晶轩
656,656,义乌市绣湖幼儿园,120.0645951,29.31528163,义乌市,120.069036,29.312773,浙江省金华市义乌市北苑街道绣湖幼儿园(建设二村东北)
657,657,义乌市商城学校,120.055498,29.366415,义乌市,120.06007,29.363749,浙江省金华市义乌市后宅街道城北路商城学校
658,658,义乌市江东中心幼儿园,120.070165,29.285281,义乌市,120.074785,29.282804,浙江省金华市义乌市江东街道义乌市江东中心幼儿园江南4区
659,659,义乌市赤岸镇山盘幼儿园,120.014289,29.112534,义乌市,120.015677,29.154221,浙江省金华市义乌市赤岸镇塘边村
660,660,义乌市新科花园幼儿园,120.031267,29.291203,义乌市,120.035884,29.288793,浙江省金华市义乌市稠江街道威尼英语口语训练新科花园B区
661,661,杭州市西湖区龙坞幼儿园,120.0515405,30.18560683,西湖区,120.05628,30.183208,浙江省杭州市西湖区转塘街道葛衙庄路115号
662,662,义乌市城西街道东河幼儿园,119.988749,29.310408,义乌市,119.993162,29.307762,浙江省金华市义乌市城西街道城西街道东河幼儿园
663,663,浙江师范大学附属义乌小学,120.05091,29.283272,义乌市,120.055196,29.28144,浙江省金华市义乌市稠江街道浙江师范大学附属义乌小学
664,664,杭州市余杭区良渚第一中学,120.034647,30.37739,余杭区,120.039601,30.376061,浙江省杭州市余杭区良渚街道规划道路杭州市余杭区良渚第一中学
665,665,德清县高级中学,119.9678518,30.53310444,德清县,119.972605,30.531015,浙江省湖州市德清县武康街道群益街408号
666,666,义乌市赤岸镇烈兰幼儿园,120.049619,29.166532,义乌市,120.015677,29.154221,浙江省金华市义乌市赤岸镇塘边村
667,667,义乌市稠江街道金村幼儿园,120.003979,29.250015,义乌市,120.008707,29.247348,浙江省金华市义乌市稠江街道金村幼儿园
668,668,宁波市海曙区古林镇薛家幼儿园,121.496397,29.85819,海曙区,121.500615,29.855743,浙江省宁波市海曙区古林镇民渠路古林镇实验小学
669,669,宁波市海曙区阳光艺术幼儿园,121.495537,29.886138,海曙区,121.499849,29.883924,浙江省宁波市海曙区望春街道徐家漕路136号阳光艺术幼儿园(徐家漕路)
670,670,义乌市东洲第二幼儿园,120.107072,29.308369,义乌市,120.111864,29.305953,浙江省金华市义乌市江东街道东洲第二幼儿园东洲花园迎风苑
671,671,义乌市稠江街道艺星幼儿园,120.043225,29.286016,义乌市,120.047845,29.283443,浙江省金华市义乌市稠江街道艺星幼儿园(城店路)童店2区
672,672,杭州市余杭区亭趾实验小学,120.300937,30.467749,余杭区,120.307562,30.493924,浙江省杭州市临平区运河街道育士路运河镇博陆中心小学
673,673,余杭区杭州二中树兰实验学校,120.264045,30.418665,余杭区,120.267441,30.415341,浙江省杭州市临平区临平街道望梅路542号杭州树兰学校
674,674,杭州市塘栖中学,120.1783525,30.4767071,余杭区,120.183035,30.474397,浙江省杭州市临平区塘栖镇阳光100嘉园运动新村
675,675,杭州市余杭区良渚未来星幼儿园,120.094734,30.345569,余杭区,120.09971,30.3435,浙江省杭州市余杭区良渚街道金昌路2813号
676,676,义乌市江东第一小学,120.086532,29.298874,义乌市,120.090954,29.295979,浙江省金华市义乌市江东街道义乌市江东第一小学
677,677,义乌市佛堂镇第二小学,120.002165,29.209551,义乌市,120.007254,29.207023,浙江省金华市义乌市佛堂镇佛堂二小
678,678,德清县第一实验幼儿园,119.9720718,30.53330472,德清县,119.971291,30.528252,浙江省湖州市德清县武康街道新琪巷舞阳花园
679,679,浙江工商职业技术学院,121.5020227,29.86800527,海曙区,120.16372,30.17514,浙江省杭州市滨江区浦沿街道浙江商业职业技术学院
680,680,义乌市机关实验幼儿园,120.067755,29.298176,义乌市,120.07247,29.295821,浙江省金华市义乌市稠城街道民主路202号义乌市机关实验幼儿园
681,681,义乌市稠江街道海洋幼儿园,120.028097,29.273543,义乌市,120.032941,29.270878,浙江省金华市义乌市稠江街道新屋路68号海洋幼儿园
682,682,杭州市公益中学,120.0826301,30.28565362,西湖区,120.116046,30.279381,浙江省杭州市西湖区古荡街道嘉绿名苑东区杭州市嘉绿苑中学
683,683,义乌市江东优凯幼儿园,120.121497,29.321392,义乌市,120.125889,29.318531,浙江省金华市义乌市江东街道优凯幼儿园
684,684,义乌市佛堂镇江南街幼儿园,120.04325,29.238003,义乌市,120.047775,29.235436,浙江省金华市义乌市佛堂镇江南街幼儿园佛堂省级旅游度假区(建设中)
685,685,义乌市义亭镇杭畴小学,119.957512,29.192997,义乌市,119.962286,29.190781,浙江省金华市义乌市义亭镇杭畴中心小学
686,686,杭州市古荡第一小学,120.1118011,30.2765079,西湖区,120.117034,30.274147,浙江省杭州市西湖区古荡街道古东社区杭州市古荡第一小学
687,687,义乌市江东街道七彩山口幼儿园,120.109604,29.295763,义乌市,120.113066,29.294296,浙江省金华市义乌市江东街道七彩山口幼儿园山口小区
688,688,义乌市稠城街道青青江滨幼儿园,120.072514,29.297495,义乌市,120.077531,29.295063,浙江省金华市义乌市稠城街道青青江滨幼儿园
689,689,义乌市江东街道下王幼儿园,120.116758,29.313703,义乌市,120.1215,29.311325,浙江省金华市义乌市江东街道东洲路1179号下王幼儿园
690,690,义乌市苏溪信达幼儿园,120.130863,29.395064,义乌市,120.131443,29.40965,浙江省金华市义乌市苏溪镇镇前街35号苏溪镇人民政府
691,691,义乌市城西双馨幼儿园,119.976996,29.300907,义乌市,119.98147,29.298233,浙江省金华市义乌市城西街道双馨幼儿园万商华府
692,692,义乌市苏溪油碑塘幼儿园,120.137322,29.410341,义乌市,120.139403,29.40854,浙江省金华市义乌市苏溪镇义乌市苏溪油碑塘幼儿园油碑塘新村1区
693,693,杭州市余杭区橄榄树绿野幼儿园,119.997343,30.210621,余杭区,120.00174,30.205704,浙江省杭州市余杭区闲林街道绿野春天
694,694,义乌市江东街道商博幼儿园,120.118327,29.318012,义乌市,120.12305,29.315572,浙江省金华市义乌市江东街道商博幼儿园
695,695,杭州市余杭区启蒙铭苑幼儿园,120.022244,30.251262,余杭区,120.026688,30.24884,浙江省杭州市余杭区五常街道曲水小筑江南水乡
696,696,义乌市赤岸镇尚阳小学,119.962624,29.097392,义乌市,119.967189,29.09454,浙江省金华市义乌市赤岸镇中共尚阳小学支部委员会赤岸镇尚阳小学
697,697,浙江省义乌中学,120.077434,29.268404,义乌市,120.082752,29.267791,浙江省金华市义乌市江东街道浙江省义乌中学
698,698,宁波市海曙区致和学校,121.517619,29.878709,海曙区,121.521161,29.876234,浙江省宁波市海曙区白云街道环城西路南段32号宁波市海曙区致和学校
699,699,德清县新市镇中心小学,120.277003,30.60530701,德清县,120.280911,30.60303,浙江省湖州市德清县新市镇高林路80号新市中心小学
700,700,宁波市孙文英小学,121.531667,29.879699,海曙区,121.536265,29.877022,浙江省宁波市海曙区西门街道孙文英小学
701,701,杭州市西湖区启蒙幼儿园,120.08393,30.328886,西湖区,120.088433,30.326803,浙江省杭州市西湖区三墩镇金厦公寓
702,702,杭州市余杭区良山鑫鑫幼儿园,120.076956,30.365256,余杭区,120.081779,30.363298,浙江省杭州市余杭区良渚街道杭州市余杭区鑫鑫幼儿园
703,703,义乌市福田荷叶塘幼儿园,120.113515,29.372844,义乌市,120.118183,29.370669,浙江省金华市义乌市福田街道义乌市荷叶塘幼儿园
704,704,杭州市西湖区西溪花园幼儿园,120.0558071,30.28622309,西湖区,120.056148,30.283388,浙江省杭州市西湖区蒋村街道西溪花园小区竞舟苑西溪花园·竞舟苑
705,705,义乌市苏溪镇花厅幼儿班,120.152176,29.418173,义乌市,120.131443,29.40965,浙江省金华市义乌市苏溪镇镇前街35号苏溪镇人民政府
706,706,义乌市赤岸镇赤岸小学,120.033386,29.147442,义乌市,120.037921,29.144577,浙江省金华市义乌市赤岸镇义乌市赤岸镇中心学校
707,707,杭州市余杭高级中学,120.289,30.436302,余杭区,120.292693,30.434896,浙江省杭州市临平区临平街道荷花路130号杭州市余杭高级中学
708,708,宁波市海曙区南苑小学,121.523852,29.85024,海曙区,121.528084,29.847958,浙江省宁波市海曙区段塘街道宁波市海曙区南苑小学
709,709,杭州市西溪实验学校,120.073169,30.289339,西湖区,120.078388,30.287996,浙江省杭州市西湖区蒋村街道文一西路578号杭州市西溪实验学校
710,710,义乌市树人中学,119.948414,29.238047,义乌市,119.952887,29.235336,浙江省金华市义乌市义亭镇稠义路173号
711,711,义乌市北苑街道启智幼儿园,120.062751,29.33628,义乌市,120.067102,29.333557,浙江省金华市义乌市北苑街道启智幼儿园(北苑路)春晗四区
712,712,德清县武康中学,119.958719,30.524054,德清县,119.964,30.522398,浙江省湖州市德清县舞阳街道塔山街343号武康中学
713,713,义乌市苏溪糖糖宝贝幼儿园,120.13827,29.403179,义乌市,120.142896,29.400675,浙江省金华市义乌市苏溪镇糖糖宝贝幼儿园
714,714,德清县第二实验幼儿园,119.9618309,30.53240746,德清县,119.98512,30.539663,浙江省湖州市德清县武康街道杨树湾路14号春溪华庭
715,715,义乌市北苑街道季宅幼儿园,120.028875,29.307146,义乌市,120.033054,29.304455,浙江省金华市义乌市北苑街道黄杨梅路512号季宅1区
716,716,杭州市三墩小学,120.0762916,30.31830333,西湖区,120.080361,30.31588,浙江省杭州市西湖区三墩镇振华路13号杭州市三墩小学
717,717,义乌市江东中学,120.1038956,29.30759187,义乌市,120.109159,29.304071,浙江省金华市义乌市江东街道义乌市江东中学
718,718,义乌市稠江巧巧幼儿园,120.049056,29.288478,义乌市,120.05371,29.286595,浙江省金华市义乌市稠江街道巧巧幼儿园
719,719,杭州市余杭区闲林中心幼儿园,119.977385,30.223024,余杭区,119.978569,30.230517,浙江省杭州市余杭区闲林街道闲林西路52号雅居乐国际花园
720,720,义乌市北苑街道开心幼儿园,120.042715,29.319237,义乌市,120.047517,29.316818,浙江省金华市义乌市北苑街道开心幼儿园(夏荷路)四季4区
721,721,杭州市余杭区绿城育华亲亲学校,120.089209,30.337473,余杭区,120.093917,30.335253,浙江省杭州市余杭区良渚街道丰庆路2号绿城育华亲亲学校
722,722,义乌市福田下朱幼儿园,120.127634,29.33171,义乌市,120.075058,29.306841,浙江省金华市义乌市稠城街道义乌市义乌市政府大楼
723,723,义乌市稠城街道安心幼儿园,120.091097,29.319951,义乌市,120.095938,29.317507,浙江省金华市义乌市稠城街道安心幼儿园赵宅2区
724,724,义乌市上溪贝贝幼儿园,119.927203,29.276086,义乌市,119.931596,29.27328,浙江省金华市义乌市上溪镇贝贝幼儿园
725,725,杭州师范大学附属中学,120.0801722,30.31924391,西湖区,120.085519,30.316268,浙江省杭州市西湖区三墩镇杭州师范大学附属中学
726,726,杭州市余杭区鸬鸟镇中心幼儿园,119.754775,30.455212,余杭区,119.759346,30.452779,浙江省杭州市余杭区鸬鸟镇鸬鸟镇中心幼儿园
727,727,德清县禹越镇初级中学,120.2607847,30.52076807,德清县,120.264062,30.515287,浙江省湖州市德清县禹越镇禹越镇禹越镇人民政府
728,728,杭州市余杭区星华幼托园,120.051898,30.375758,余杭区,120.056547,30.373491,浙江省杭州市余杭区良渚街道莫干山路2164号杭州余杭区良渚文化技能培训学校
729,729,义乌市稠州幼儿园,120.0716852,29.31121165,义乌市,120.07664,29.308651,浙江省金华市义乌市稠城街道通惠门路16号义乌市稠州幼儿园
730,730,义乌市苏溪镇后山坞幼儿园,120.137203,29.391619,义乌市,120.141901,29.389096,浙江省金华市义乌市苏溪镇苏溪镇后山坞幼儿园
731,731,义乌市北苑柳青幼儿园,120.041669,29.347154,义乌市,120.04731,29.344771,浙江省金华市义乌市北苑街道丹溪北路862号柳青幼儿园
732,732,宁波市海曙区高桥镇晴园幼儿园,121.491677,29.880667,海曙区,121.494699,29.877721,浙江省宁波市海曙区高桥镇晴园东区晴园
733,733,杭州市之江外语实验学校,120.1007735,30.29261419,西湖区,120.105558,30.29065,浙江省杭州市西湖区文新街道天河西苑之江外语实验学校
734,734,义乌市东洲小学,120.112613,29.31147,义乌市,120.117871,29.308976,浙江省金华市义乌市江东街道东洲小学
735,735,义乌市江东街道小太阳幼儿园,120.053819,29.272368,义乌市,120.058665,29.270114,浙江省金华市义乌市江东街道江东南路564号小太阳幼儿园(惠购生活购物中心西)
736,736,义乌市稠江街道凤凰幼儿园,120.06031,29.29617,义乌市,120.06493,29.293451,浙江省金华市义乌市稠江街道凤凰双语幼儿园凤凰山小区
737,737,义乌市江滨小学,120.067284,29.296637,义乌市,120.072039,29.29469,浙江省金华市义乌市稠城街道江滨小学
738,738,义乌市大陈镇云溪小学,120.1445946,29.4781639,义乌市,120.1493,29.47575,浙江省金华市义乌市大陈镇八坑线义乌市云溪学校
739,739,义乌市福田阳光幼儿园,120.112334,29.363945,义乌市,120.117046,29.36158,浙江省金华市义乌市福田街道安佳公寓
740,740,宁波市海曙区童洲幼儿园,121.517517,29.878355,海曙区,121.521981,29.875649,浙江省宁波市海曙区白云街道环城西路南段36号宁波市海曙区致和学校
741,741,杭州市余杭区新理想高级中学,120.112725,30.347152,余杭区,120.118116,30.344687,浙江省杭州市余杭区良渚街道星运医疗健康产业园良渚生命科技小镇
742,742,德清县第三中学,120.2734932,30.62680659,德清县,120.278588,30.624839,浙江省湖州市德清县新市镇新千路300号德清三中
743,743,义乌市北苑春晗幼儿园,120.066109,29.335647,义乌市,120.070741,29.333326,浙江省金华市义乌市北苑街道春晗幼儿园(春晗二区南)春晗2区
744,744,义乌复旦实验学校,120.121288,29.329489,义乌市,120.124747,29.32721,浙江省金华市义乌市福田街道义乌复旦实验学校
745,745,义乌市大陈镇楂林幼儿园,120.142407,29.473958,义乌市,120.14731,29.47151,浙江省金华市义乌市大陈镇友谊路
746,746,杭州市余杭区乔司第一幼儿园,120.287547,30.355525,余杭区,120.292113,30.353046,浙江省杭州市临平区乔司街道乔安路10号乔司第一幼儿园
747,747,德清县新安镇下舍中心幼儿园,120.1812318,30.55392528,德清县,120.186326,30.551766,浙江省湖州市德清县新安镇下舍中心幼儿园
748,748,义乌市苏溪镇百合幼儿园,120.161783,29.392788,义乌市,120.166628,29.389957,浙江省金华市义乌市苏溪镇稠下线百合幼儿园(稠下线)
749,749,杭州市西湖区大禹路幼儿园,120.0760081,30.33491529,西湖区,120.083984,30.33244,浙江省杭州市西湖区三墩镇亲亲家园三期桔子里
750,750,义乌市稠江街道稠关幼儿园,120.051132,29.303396,义乌市,120.056034,29.30087,浙江省金华市义乌市稠江街道稠关幼儿园稠关1区
751,751,义乌市福田博哈金宝宝幼儿园,120.09578,29.339966,义乌市,120.100557,29.337517,浙江省金华市义乌市福田街道博哈金宝宝幼儿园福田3区
752,752,杭州市余杭区百丈镇中心小学,119.728551,30.521434,余杭区,119.733196,30.519369,浙江省杭州市余杭区百丈镇竹城路58号百丈镇中心小学
753,753,宁波市海曙区高桥镇望春幼儿园,121.497744,29.890409,海曙区,121.502282,29.887973,浙江省宁波市海曙区高桥镇望春幼儿园(长兴路8弄)
754,754,余杭区杭州绿城育华桃花源学校,119.948441,30.240802,余杭区,119.952841,30.237631,浙江省杭州市余杭区中泰街道桃源社区浙江绿城足球学校
755,755,浙江师范大学杭州幼儿师范学院附属义乌幼儿园,120.044877,29.323261,义乌市,120.13988,30.282997,浙江省杭州市西湖区西溪街道浙江师范大学玩具设计与工程实验室浙江师范大学杭州幼儿师范学院
756,756,宁波市海曙区南雅音乐幼儿园,121.520971,29.864933,海曙区,121.52512,29.862437,浙江省宁波市海曙区白云街道南雅社区
757,757,义乌市北苑街道快乐宝贝幼儿园,120.047473,29.340008,义乌市,120.051956,29.3374,浙江省金华市义乌市北苑街道义乌市北苑街道何麻车居民委员会何麻车2区
758,758,义乌市官塘小学,120.000615,29.271623,义乌市,120.006223,29.268516,浙江省金华市义乌市稠江街道义乌市官塘小学
759,759,义乌市北苑街道凌云幼儿园,120.047109,29.356467,义乌市,120.051836,29.354086,浙江省金华市义乌市北苑街道凌云公园凌云3区
760,760,杭州市余杭区巴巴幼儿园,120.000346,30.281035,余杭区,120.004423,30.279151,浙江省杭州市余杭区仓前街道巴巴乐园恒生科技园
761,761,杭州市余杭区云会中心小学,120.085288,30.422586,余杭区,120.090125,30.420225,浙江省杭州市余杭区仁和街道西南山北路66号云会中心小学
762,762,宁波市海曙区集士港镇金色童年幼儿园,121.438923,29.85744,海曙区,121.443513,29.854892,浙江省宁波市海曙区集士港镇金色童年幼儿园(惠兰路)
763,763,宁波市海曙区古林镇春蕾学校,121.481786,29.847455,海曙区,121.487061,29.844525,浙江省宁波市海曙区古林镇海曙区古林镇春蕾学校古林镇东恩小学
764,764,杭州市余杭区金都夏宫艺术幼儿园,120.262876,30.430273,余杭区,120.263818,30.426568,浙江省杭州市临平区临平街道临城花苑金都夏宫1期
765,765,宁波市海曙区古林镇中心幼儿园,121.435395,29.82949,海曙区,121.433911,29.837033,浙江省宁波市海曙区古林镇馀庆路106号宁波市海曙区古林镇中心幼儿园
766,766,杭州市余杭区曙光幼儿园,120.175334,30.384579,余杭区,120.180265,30.38219,浙江省杭州市临平区崇贤街道石大线曙光幼儿园(石大线)
767,767,义乌市稠江小青青幼儿园,119.994215,29.265116,义乌市,119.99918,29.262597,浙江省金华市义乌市稠江街道龙行路小青青幼儿园
768,768,杭州市余杭区乔司中心小学,120.288663,30.359452,余杭区,120.29316,30.357419,浙江省杭州市临平区乔司街道乔莫东路161号乔司镇中心小学
769,769,杭州市长桥小学,120.14856,30.231371,西湖区,120.153386,30.229061,浙江省杭州市西湖区西湖街道杭州西湖风景名胜区
770,770,义乌市佛堂镇育红幼儿园,120.043847,29.182305,义乌市,120.0486,29.1796,浙江省金华市义乌市佛堂镇育红幼儿园
771,771,义乌市第二中学,120.08541,29.300532,义乌市,120.091295,29.297945,浙江省金华市义乌市江东街道江东中路301号义乌第二中学
772,772,义乌市下骆宅小学,120.130885,29.33686,义乌市,120.135344,29.335055,浙江省金华市义乌市福田街道下骆宅小学
773,773,义乌市江东街道育深幼儿园,120.050724,29.27004,义乌市,120.055388,29.267663,浙江省金华市义乌市江东街道九联黄古头
774,774,杭州市丰潭中学,120.1072629,30.2754273,西湖区,120.1128,30.272596,浙江省杭州市西湖区古荡街道杭州丰潭中学
775,775,浙江交通职业技术学院,120.0883011,30.34760878,余杭区,120.08793,30.343687,浙江省杭州市余杭区良渚街道浙江交通职业技术学院
776,776,义乌市江东街道东方之珠幼儿园,120.077675,29.294543,义乌市,120.082467,29.292045,浙江省金华市义乌市江东街道东方之珠幼儿园龚大塘1区
777,777,杭州市余杭区崇贤第二幼儿园,120.137504,30.379322,余杭区,120.142187,30.377231,浙江省杭州市临平区崇贤街道龙腾街崇贤第二幼儿园杨家浜园区
778,778,义乌市苏溪镇童星幼儿园,120.11853,29.38577,义乌市,120.12328,29.383314,浙江省金华市义乌市苏溪镇上西陶村委会
