objectid,ame,ddress,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape
7724,义乌市光煜艺术幼儿园,义乌市义亭镇石塔一村,119.967828,29.25877,金华市,义乌市,义亭镇,幼儿园,330782,学前教育,NULL,01010000208A110000D009DAE4F0FD5D40A02F2FC03E423D40
7734,宁波市海曙区古林镇布政小学,浙江省宁波市海曙区古林镇张家潭村1号,121.472815,29.843483,宁波市,海曙区,古林镇,小学,330203,初等教育,NULL,01010000208A110000B883D899425E5E4060BB7B80EED73D40
7760,宁波市海曙区鄞江镇中心幼儿园,宁波市海曙区鄞江镇光溪村官池北路,121.351183,29.778663,宁波市,海曙区,鄞江镇,幼儿园,330203,学前教育,NULL,01010000208A11000050FA42C879565E40F09A577556C73D40
7800,宁波市海曙区集士港镇广德湖小学,宁波市海曙区集士港镇集高南路788号,121.422111,29.88258,宁波市,海曙区,集士港镇,小学,330203,初等教育,NULL,01010000208A1100000812DBDD035B5E40901A4CC3F0E13D40
7808,杭州市余杭区东塘中心小学,余杭区仁和街道学德路5号,120.110724,30.455283,杭州市,余杭区,仁和街道,小学,330110,初等教育,NULL,01010000208A11000078B81D1A16075E40C06C3B6D8D743E40
7830,德清县莫干山镇中心学校,浙江省德清县莫干山镇庾信北街129号,119.89873,30.60414009,湖州市,德清县,莫干山镇,九年一贯制学校,330521,中等教育,NULL,01010000208A11000010E7AFCA84F95D409092B7ECA89A3E40
7831,义乌市稠江街道大水畈幼儿园,义乌市稠江街道大水畈一区7幢,120.041782,29.302989,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A110000F0E3688EAC025E40400CE6AF904D3D40
7847,义乌市福田尚经幼儿园,义乌市福田尚经工业区尚经信用社对面,120.133363,29.365833,金华市,义乌市,福田街道,幼儿园,330782,学前教育,NULL,01010000208A110000C8DFF60489085E4030CC423BA75D3D40
7861,宁波市效实中学,宁波市海曙区白杨街178号,121.5263126,29.87502348,宁波市,海曙区,南门街道,高级中学,330203,中等教育,NULL,01010000208A110000E8E7EA1AAF615E4000D5ED8901E03D40
7887,杭州市余杭区崇贤第一幼儿园,杭州市余杭区崇贤街道众望街136号,120.167824,30.390222,杭州市,余杭区,崇贤街道,幼儿园,330110,学前教育,NULL,01010000208A110000F8DEDFA0BD0A5E40002EC896E5633E40
7893,杭州市余杭区绿城育华翡翠城幼儿园,杭州市余杭区五常大道高教路口,120.013988,30.246311,杭州市,余杭区,闲林街道,幼儿园,330110,学前教育,NULL,01010000208A11000058A2EC2DE5005E4020A5D93C0E3F3E40
7906,杭州市钱塘外语学校,浙江省西湖区古荡街道文二西路88号,120.1250324,30.28323419,杭州市,西湖区,翠苑街道,九年一贯制学校,330106,中等教育,NULL,01010000208A110000C840AB8700085E404074330982483E40
7912,义乌市第三中学,浙江省义乌市西城路168号,120.068936,29.328239,金华市,义乌市,北苑街道,高级中学,330782,中等教育,NULL,01010000208A11000018618A7269045E4090459A7807543D40
7924,德清县中心幼儿园,浙江省湖州市德清县乾元镇南街90号,120.0796906,30.54907524,湖州市,德清县,乾元镇,幼儿园,330521,学前教育,NULL,01010000208A110000F8A866A619055E40E0D7E631908C3E40
7938,义乌市佛堂镇塔山幼儿园,佛堂镇塔山村原小学校舍,120.0580556,29.20111111,金华市,义乌市,佛堂镇,幼儿园,330782,学前教育,NULL,01010000208A110000E084A52EB7035E40709B8C047C333D40
7952,义乌市江东街道东苑幼儿园,浙江省义乌市江东街道南下朱D区2栋,120.124678,29.31868,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000F8216FB9FA075E40A0E3310395513D40
7969,杭州市余杭区星桥天童幼儿园,杭州市余杭区星桥街道天韵路星桥天童幼儿园,120.250517,30.38585,杭州市,余杭区,星桥街道,幼儿园,330110,学前教育,NULL,01010000208A110000E085747808105E406029CB10C7623E40
7977,宁波市海曙区早教中心,浙江省宁波市海曙区高塘路29弄30号,121.536827,29.884971,宁波市,海曙区,西门街道,幼儿园,330203,学前教育,NULL,01010000208A1100000827A25F5B625E4090E89E758DE23D40
7982,杭州市西湖区九莲幼儿园,杭州市九莲新村1号,120.1287813,30.2799068,杭州市,西湖区,翠苑街道,幼儿园,330106,学前教育,NULL,01010000208A11000050ACCAF33D085E4080BFC6F8A7473E40
8005,义乌市稠江经发幼儿园,义乌市稠江街道杨三村13幢,120.037667,29.294513,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A110000E048D92269025E40303F3734654B3D40
8009,杭州市余杭区江南春庭院深深幼儿园,杭州市余杭区余杭街道庭院深深住宅区柳青庭2幢,119.95712,30.24666,杭州市,余杭区,余杭街道,幼儿园,330110,学前教育,NULL,01010000208A11000040963E7441FD5D40403B191C253F3E40
8014,杭州市余杭区仓前中心幼儿园,杭州市余杭区仓前街道仓兴街232号,119.990744,30.292517,杭州市,余杭区,仓前街道,幼儿园,330110,学前教育,NULL,01010000208A11000050AD855968FF5D402086E464E24A3E40
8021,杭州市余杭实验中学,浙江省杭州市余杭区临平街道上环桥社区,120.26892,30.421411,杭州市,余杭区,临平街道,高级中学,330110,中等教育,NULL,01010000208A110000604F3BFC35115E40B02C5F97E16B3E40
8023,义乌市江东街道大元幼儿园,江东街道大元村尚书府58号,120.141018,29.297195,金华市,义乌市,江东街道,幼儿园,330203,学前教育,NULL,01010000208A11000070895C7006095E40E088B5F8144C3D40
8029,义乌市稠城绣川幼儿园,义乌市稠城街道迎恩门二街金鲤坊1号,120.067595,29.305306,金华市,义乌市,稠城街道,幼儿园,330782,学前教育,NULL,01010000208A110000E097FA7953045E40C045B588284E3D40
8039,义乌市福田新塘下幼儿园,义乌市福田新塘下村,120.131748,29.344032,金华市,义乌市,福田街道,幼儿园,330782,学前教育,NULL,01010000208A11000010D4298F6E085E4010C72C7B12583D40
8062,浙江工业大学附属实验学校,杭州市西湖区留下街道杨梅山路388号,120.0516205,30.23550731,杭州市,西湖区,留下街道,九年一贯制学校,330106,中等教育,NULL,01010000208A11000068D93DC04D035E40B088F5344A3C3E40
8073,义乌市赤岸镇毛店小学,浙江省金华市赤岸镇毛店镇前巷35号,119.9966693,29.10018607,金华市,义乌市,赤岸镇,小学,330782,初等教育,NULL,01010000208A110000D8CF036EC9FF5D4020FC44CBA5193D40
8092,杭州市西湖区留下幼儿园,杭州市西湖区留下街道安乐街33号,120.0528206,30.24370706,杭州市,西湖区,留下街道,幼儿园,330106,学前教育,NULL,01010000208A110000B0E1826961035E40B0FA1196633E3E40
8094,杭州市余杭区五常中学,杭州市余杭区五常街道荆长路520号,120.036133,30.29414,杭州市,余杭区,五常街道,初级中学,330110,中等教育,NULL,01010000208A1100009853C90050025E40107250C24C4B3E40
8107,义乌市稠江街道扬帆幼儿园,义乌市稠江街道龙回新村B区30幢,120.000953,29.272452,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A11000050F52B9D0F005E40D0BA0D6ABF453D40
8113,义乌市江东街道九联幼儿园,浙江省义乌市江东街道江东南路693巷18号,120.053819,29.272406,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000D0393FC571035E40F03B4D66BC453D40
8138,义乌市赤岸博才幼儿园,义乌市赤岸镇双峰路1号,120.029626,29.148322,金华市,义乌市,赤岸镇,幼儿园,330782,学前教育,NULL,01010000208A11000020477364E5015E4000473B6EF8253D40
8154,义乌市苏溪镇盼盼幼儿园,义乌市苏溪镇邢宅村,120.109851,29.438376,金华市,义乌市,苏溪镇,幼儿园,330782,学前教育,NULL,01010000208A110000B81B7DCC07075E40F059D76839703D40
8160,义乌市北苑街道希望幼儿园,浙江省金华市义乌市北苑街道幸福居委会,120.047672,29.306926,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A110000D83BDC0E0D035E40C04ACCB3924E3D40
8171,杭州市余杭区温莎郡英伦幼儿园,杭州市余杭区仓前街道运溪路121号瑞城温莎郡小区内,119.991302,30.287933,杭州市,余杭区,仓前街道,幼儿园,330110,学前教育,NULL,01010000208A110000689DF17D71FF5D40707022FAB5493E40
8182,义乌市绣湖幼儿园,浙江省金华市义乌市北苑街道建设二区68幢,120.0645951,29.31528163,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A110000B0FA745322045E4030E1014CB6503D40
8184,义乌市商城学校,浙江省义乌市城北路L10号,120.055498,29.366415,金华市,义乌市,后宅街道,十二年一贯制学校,330782,中等教育,NULL,01010000208A11000090BF7B478D035E4090C3995FCD5D3D40
8202,义乌市江东中心幼儿园,义乌市江南四区55栋1号,120.070165,29.285281,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000B81457957D045E40902BF52C08493D40
8207,义乌市赤岸镇山盘幼儿园,义乌市赤岸镇山盘村,120.014289,29.112534,金华市,义乌市,赤岸镇,幼儿园,330782,学前教育,NULL,01010000208A11000050EC681CEA005E4020B03907CF1C3D40
8208,义乌市新科花园幼儿园,义乌市稠江街道新科花园B区5幢,120.031267,29.291203,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A110000689C4D4700025E40407FA1478C4A3D40
8216,杭州市西湖区龙坞幼儿园,杭州市西湖区葛衙庄社区30号,120.0515405,30.18560683,杭州市,西湖区,转塘街道,幼儿园,330106,学前教育,NULL,01010000208A11000030A54E704C035E40B0F1F1ED832F3E40
8253,义乌市城西街道东河幼儿园,浙江省义乌市城西街道东河工商街110号,119.988749,29.310408,金华市,义乌市,城西街道,幼儿园,330782,学前教育,NULL,01010000208A110000F8BCE2A947FF5D40B06A10E6764F3D40
8267,浙江师范大学附属义乌小学,浙江省义乌市稠江街道西江路500号,120.05091,29.283272,金华市,义乌市,稠江街道,小学,330782,初等教育,NULL,01010000208A1100008842041C42035E4060DF878384483D40
8270,杭州市余杭区良渚第一中学,杭州市余杭区良渚街道良博路221号,120.034647,30.37739,杭州市,余杭区,良渚街道,初级中学,330110,中等教育,NULL,01010000208A110000E0F90CA837025E4060D68BA19C603E40
8285,德清县高级中学,浙江省德清县武康镇群益街410号,119.9678518,30.53310444,湖州市,德清县,武康街道,高级中学,330521,中等教育,NULL,01010000208A110000F886D048F1FD5D4080725B8879883E40
8290,义乌市赤岸镇烈兰幼儿园,义乌市赤岸镇南青口村,120.049619,29.166532,金华市,义乌市,赤岸镇,幼儿园,330782,学前教育,NULL,01010000208A110000A8902BF52C035E40D0BC55D7A12A3D40
8297,义乌市稠江街道金村幼儿园,义乌市稠江街道中金村376号,120.003979,29.250015,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A110000B8B7223141005E407082A8FB00403D40
8299,宁波市海曙区古林镇薛家幼儿园,宁波市海曙区古林镇民渠路190号,121.496397,29.85819,宁波市,海曙区,古林镇,幼儿园,330203,学前教育,NULL,01010000208A1100004835ECF7C45F5E4010C1FF56B2DB3D40
8316,宁波市海曙区阳光艺术幼儿园,宁波市海曙区徐家漕路136-1号,121.495537,29.886138,宁波市,海曙区,望春街道,幼儿园,330203,学前教育,NULL,01010000208A110000503DD2E0B65F5E4030BEA1F0D9E23D40
8339,义乌市东洲第二幼儿园,义乌市东洲花园流云苑7幢,120.107072,29.308369,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A11000050948444DA065E40B0195245F14E3D40
8341,义乌市稠江街道艺星幼儿园,义乌市稠江街道童店二区63幢,120.043225,29.286016,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A110000A857CA32C4025E400022365838493D40
8344,杭州市余杭区亭趾实验小学,余杭区运河街道湖潭路155号,120.300937,30.467749,杭州市,余杭区,运河街道,小学,330110,初等教育,NULL,01010000208A110000004A438D42135E40A0BC0166BE773E40
8364,余杭区杭州二中树兰实验学校,余杭区临平星光街1号,120.264045,30.418665,杭州市,余杭区,临平街道,九年一贯制学校,330110,中等教育,NULL,01010000208A11000008EBFF1CE6105E40D0FA22A12D6B3E40
8368,杭州市塘栖中学,杭州市余杭3区塘栖镇西小河35,120.1783525,30.4767071,杭州市,余杭区,塘栖镇,高级中学,330110,中等教育,NULL,01010000208A110000182067206A0B5E405017EB79097A3E40
8397,杭州市余杭区良渚未来星幼儿园,杭州市余杭区良渚街道通运街418号,120.094734,30.345569,杭州市,余杭区,良渚街道,幼儿园,330110,学前教育,NULL,01010000208A11000070F4311F10065E40F082C13577583E40
8402,义乌市江东第一小学,义乌市江东中路367号,120.086532,29.298874,金华市,义乌市,江东街道,小学,330782,初等教育,NULL,01010000208A110000B08383BD89055E40F09FA701834C3D40
8410,义乌市佛堂镇第二小学,义乌市佛堂镇湖山村,120.002165,29.209551,金华市,义乌市,佛堂镇,小学,330782,初等教育,NULL,01010000208A110000880CAB7823005E4010D86322A5353D40
8417,德清县第一实验幼儿园,浙江省湖州市德清县武康街道群益街562号,119.9720718,30.53330472,湖州市,德清县,武康街道,幼儿园,330521,学前教育,NULL,01010000208A110000B08CB16C36FE5D40E0618CA886883E40
8422,浙江工商职业技术学院,宁波市机场路1988号,121.5020227,29.86800527,宁波市,海曙区,古林镇,专科院校：高等职业学校,330203,高等学校,NULL,01010000208A110000E04ACD2321605E40E0FEEF9735DE3D40
8427,义乌市机关实验幼儿园,义乌市稠城街道江滨社区民主路202号,120.067755,29.298176,金华市,义乌市,稠城街道,幼儿园,330782,学前教育,NULL,01010000208A1100000049111956045E40C0732843554C3D40
8431,义乌市稠江街道海洋幼儿园,义乌市稠江街道新屋村三街1、3号,120.028097,29.273543,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A11000068075C57CC015E40C00CFFE906463D40
8434,杭州市公益中学,杭州市西湖区文二西路698号,120.0826301,30.28565362,杭州市,西湖区,蒋村街道,初级中学,330106,中等教育,NULL,01010000208A110000A80FDCCF49055E40C068669820493E40
8450,义乌市江东优凯幼儿园,浙江省义乌市下朱A区36幢,120.121497,29.321392,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000F8635A9BC6075E40303201BF46523D40
8469,义乌市佛堂镇江南街幼儿园,佛堂镇江南街村内,120.04325,29.238003,金华市,义乌市,佛堂镇,幼儿园,NULL,学前教育,NULL,01010000208A11000050E3A59BC4025E409059BDC3ED3C3D40
8489,义乌市义亭镇杭畴小学,义乌市义亭镇缸窑村北30号,119.957512,29.192997,金华市,义乌市,义亭镇,小学,330782,初等教育,NULL,01010000208A110000C06169E047FD5D40E0395B4068313D40
8513,杭州市古荡第一小学,浙江省杭州市西湖区益乐路6-1号,120.1118011,30.2765079,杭州市,西湖区,古荡街道,小学,330106,初等教育,NULL,01010000208A1100009883E2BF27075E4000C4D438C9463E40
8526,义乌市江东街道七彩山口幼儿园,义乌市江东街道山口新村82幢,120.109604,29.295763,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000B0E07EC003075E40F05DBC1FB74B3D40
8531,义乌市稠城街道青青江滨幼儿园,义乌市稠城街道江滨社区下埠头10幢,120.072514,29.297495,金华市,义乌市,稠城街道,幼儿园,330782,学前教育,NULL,01010000208A11000020A0C211A4045E4040B9DFA1284C3D40
8540,义乌市江东街道下王幼儿园,义乌市江东街道东洲路237号,120.116758,29.313703,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000F8E28BF678075E4030A8FDD64E503D40
8542,义乌市苏溪信达幼儿园,义乌市苏溪镇工业园区月白塘社区2幢,120.130863,29.395064,金华市,义乌市,苏溪镇,幼儿园,330782,学前教育,NULL,01010000208A1100006850340F60085E40B0D30FEA22653D40
8546,义乌市城西双馨幼儿园,浙江省义乌市城西街道求真路660号,119.976996,29.300907,金华市,义乌市,城西街道,幼儿园,330782,学前教育,NULL,01010000208A110000A8143B1A87FE5D403023BC3D084D3D40
8556,义乌市苏溪油碑塘幼儿园,义乌市苏溪镇油碑塘村28幢,120.137322,29.410341,金华市,义乌市,苏溪镇,幼儿园,330782,学前教育,NULL,01010000208A11000060C136E2C9085E404035971B0C693D40
8560,杭州市余杭区橄榄树绿野幼儿园,杭州市余杭区闲林街道里东路绿野春天东区,119.997343,30.210621,杭州市,余杭区,闲林街道,幼儿园,330110,学前教育,NULL,01010000208A11000040F9BB77D4FF5D40D0D90242EB353E40
8561,义乌市江东街道商博幼儿园,义乌市江东街道下朱新村B区4幢,120.118327,29.318012,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000F8CE68AB92075E4050BC033C69513D40
8583,杭州市余杭区启蒙铭苑幼儿园,余杭区五常街道横板桥碧水铭苑小区内,120.022244,30.251262,杭州市,余杭区,五常街道,幼儿园,330110,学前教育,NULL,01010000208A110000102219726C015E4040BAD8B452403E40
8608,义乌市赤岸镇尚阳小学,浙江省义乌市赤岸镇尚阳村,119.962624,29.097392,金华市,义乌市,赤岸镇,小学,330782,初等教育,NULL,01010000208A1100001096B1A19BFD5D4060E49EAEEE183D40
8610,浙江省义乌中学,浙江省义乌市南门街888号,120.077434,29.268404,金华市,义乌市,江东街道,高级中学,330782,中等教育,NULL,01010000208A1100005066BCADF4045E40901DE21FB6443D40
8615,宁波市海曙区致和学校,海曙区环城西路南段32号,121.517619,29.878709,宁波市,海曙区,白云街道,九年一贯制学校,330203,中等教育,NULL,01010000208A110000703271AB20615E4070B3B112F3E03D40
8621,德清县新市镇中心小学,德清县新市镇高林路78号,120.277003,30.60530701,湖州市,德清县,新市镇,小学,330521,初等教育,NULL,01010000208A110000A89CE96ABA115E40D01A6766F59A3E40
8622,宁波市孙文英小学,宁波市布政巷20号,121.531667,29.879699,宁波市,海曙区,西门街道,小学,330203,初等教育,NULL,01010000208A110000305706D506625E40F05223F433E13D40
8627,杭州市西湖区启蒙幼儿园,杭州市西湖区三墩镇金厦公寓18号楼,120.08393,30.328886,杭州市,西湖区,三墩镇,幼儿园,330106,学前教育,NULL,01010000208A110000D049EF1B5F055E40C01C76DF31543E40
8648,杭州市余杭区良山鑫鑫幼儿园,杭州市余杭区良山鑫鑫幼儿园,120.076956,30.365256,杭州市,余杭区,良渚街道,幼儿园,330110,学前教育,NULL,01010000208A110000C8CEDBD8EC045E40F0AACE6A815D3E40
8658,义乌市福田荷叶塘幼儿园,义乌市福田荷叶塘听涛南路9号,120.113515,29.372844,金华市,义乌市,福田街道,幼儿园,330782,学前教育,NULL,01010000208A110000C0266BD443075E40808252B4725F3D40
8689,杭州市西湖区西溪花园幼儿园,杭州市西湖区蒋村街道晴川街456号,120.0558071,30.28622309,杭州市,西湖区,蒋村街道,幼儿园,330106,学前教育,NULL,01010000208A11000078D4E95792035E4080CBA7EA45493E40
8694,义乌市苏溪镇花厅幼儿班,义乌市苏溪镇花厅村,120.152176,29.418173,金华市,义乌市,苏溪镇,幼儿园,330782,学前教育,NULL,01010000208A11000020CF6740BD095E400012BF620D6B3D40
8700,义乌市赤岸镇赤岸小学,义乌市赤岸镇文化路53号,120.033386,29.147442,金华市,义乌市,赤岸镇,小学,330782,初等教育,NULL,01010000208A110000388908FF22025E40900E48C2BE253D40
8701,杭州市余杭高级中学,杭州市余杭区临平街道振兴西路18号,120.289,30.436302,杭州市,余杭区,临平街道,高级中学,330110,中等教育,NULL,01010000208A110000D022DBF97E125E40F02DE57CB16F3E40
8723,宁波市海曙区南苑小学,粮丰街129弄39号,121.523852,29.85024,宁波市,海曙区,段塘街道,小学,330203,初等教育,NULL,01010000208A11000070FC89CA86615E4040C02154A9D93D40
8749,杭州市西溪实验学校,杭州市西湖区文一西路578号,120.073169,30.289339,杭州市,西湖区,蒋村街道,九年一贯制学校,330106,中等教育,NULL,01010000208A110000308507CDAE045E401075E61E124A3E40
8761,义乌市树人中学,义乌市义亭镇明月路52号,119.948414,29.238047,金华市,义乌市,义亭镇,完全中学,330782,中等教育,NULL,01010000208A1100006044A2D0B2FC5D4030E9EFA5F03C3D40
8779,义乌市北苑街道启智幼儿园,浙江省金华市义乌市北苑街道下里角塘村委会,120.062751,29.33628,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A110000A832C51C04045E40804C327216563D40
8824,德清县武康中学,浙江省湖州市德清县舞阳街道343号,119.958719,30.524054,湖州市,德清县,舞阳街道,初级中学,330521,中等教育,NULL,01010000208A11000070C3EFA65BFD5D408056276728863E40
8828,义乌市苏溪糖糖宝贝幼儿园,义乌市苏溪镇王界村45幢,120.13827,29.403179,金华市,义乌市,苏溪镇,幼儿园,330782,学前教育,NULL,01010000208A11000028016A6AD9085E40206F2BBD36673D40
8829,德清县第二实验幼儿园,浙江省湖州市德清县武康街道营盘小区125幢,119.9618309,30.53240746,湖州市,德清县,武康街道,幼儿园,330521,学前教育,NULL,01010000208A110000B08DFFA28EFD5D40308DF0DA4B883E40
8858,义乌市北苑街道季宅幼儿园,义乌市北苑街道季宅村,120.028875,29.307146,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A110000002B8716D9015E40E018C91EA14E3D40
8885,杭州市三墩小学,浙江省杭州市西湖区振华路28号,120.0762916,30.31830333,杭州市,西湖区,三墩镇,小学,330106,初等教育,NULL,01010000208A110000E0E048F6E1045E40E0BCC9537C513E40
8890,义乌市江东中学,义乌市江东街道东洲路36号,120.1038956,29.30759187,金华市,义乌市,江东街道,初级中学,330782,中等教育,NULL,01010000208A11000028248239A6065E40E0754257BE4E3D40
8913,义乌市稠江巧巧幼儿园,义乌市稠江街道童店一区47幢1-2单元,120.049056,29.288478,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A11000008EBC6BB23035E40909DB7B1D9493D40
8917,杭州市余杭区闲林中心幼儿园,闲林街道方家山路131号,119.977385,30.223024,杭州市,余杭区,闲林街道,幼儿园,330110,学前教育,NULL,01010000208A11000078A6D0798DFE5D402039D21918393E40
8941,义乌市北苑街道开心幼儿园,浙江省金华市义乌市北苑街道星火喻宅35幢,120.042715,29.319237,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A1100002003B2D7BB025E4050AC1A84B9513D40
8961,杭州市余杭区绿城育华亲亲学校,浙江省杭州市余杭区良渚街道朱家路2号,120.089209,30.337473,杭州市,余杭区,良渚街道,九年一贯制学校,330110,中等教育,NULL,01010000208A1100009060AA99B5055E4070486AA164563E40
8962,义乌市福田下朱幼儿园,义乌市福田江北下朱72幢,120.127634,29.33171,金华市,义乌市,福田街道,幼儿园,330782,学前教育,NULL,01010000208A110000E0F6CB272B085E4090C151F2EA543D40
8974,义乌市稠城街道安心幼儿园,义乌市稠城街道赵宅2区11栋5号,120.091097,29.319951,金华市,义乌市,稠城街道,幼儿园,330782,学前教育,NULL,01010000208A110000E0F08288D4055E409052094FE8513D40
8978,义乌市上溪贝贝幼儿园,义乌市上溪镇上塘自然村5幢,119.927203,29.276086,金华市,义乌市,上溪镇,幼儿园,330782,学前教育,NULL,01010000208A1100003070404B57FB5D4030E27492AD463D40
8984,杭州师范大学附属中学,杭州市西湖区三墩镇振华路5号,120.0801722,30.31924391,杭州市,西湖区,三墩镇,高级中学,330106,中等教育,NULL,01010000208A110000D86EC28A21055E40A0B7F7F7B9513E40
8999,杭州市余杭区鸬鸟镇中心幼儿园,杭州市余杭区鸬鸟镇雅城村236号,119.754775,30.455212,杭州市,余杭区,鸬鸟镇,幼儿园,330110,学前教育,NULL,01010000208A110000A835CD3B4EF05D4030BF0CC688743E40
9002,德清县禹越镇初级中学,浙江省湖州市德清县禹越镇育英路66号,120.2607847,30.52076807,湖州市,德清县,禹越镇,初级中学,330521,中等教育,NULL,01010000208A11000060A343B2B0105E400056720E51853E40
9007,杭州市余杭区星华幼托园,杭州市余杭区良渚莫干山路2164号,120.051898,30.375758,杭州市,余杭区,良渚街道,幼儿园,330110,学前教育,NULL,01010000208A110000982EFD4B52035E40E03521AD31603E40
9038,义乌市稠州幼儿园,浙江省义乌市稠州幼儿园稠城街道通惠社区居委会,120.0716852,29.31121165,金华市,义乌市,稠城街道,幼儿园,330782,学前教育,NULL,01010000208A110000382E827D96045E40D0FF0591AB4F3D40
9058,义乌市苏溪镇后山坞幼儿园,义乌市苏溪镇里宅村,120.137203,29.391619,金华市,义乌市,苏溪镇,幼儿园,330782,学前教育,NULL,01010000208A110000707A17EFC7085E40007E8D2441643D40
9078,义乌市北苑柳青幼儿园,浙江省义乌市北苑街道柳二村村委会,120.041669,29.347154,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A110000701074B4AA025E40F0ACA415DF583D40
9100,宁波市海曙区高桥镇晴园幼儿园,宁波市海曙区高桥镇宋晴路63号,121.491677,29.880667,宁波市,海曙区,高桥镇,幼儿园,330203,学前教育,NULL,01010000208A11000080CCCEA2775F5E40A0AA7B6473E13D40
9144,杭州市之江外语实验学校,杭州市西湖区文一西路102号,120.1007735,30.29261419,杭州市,西湖区,文新街道,小学,330106,初等教育,NULL,01010000208A11000000B8771273065E40C0826BC3E84A3E40
9146,义乌市东洲小学,浙江省义乌市东洲路122号,120.112613,29.31147,金华市,义乌市,江东街道,小学,330782,初等教育,NULL,01010000208A110000B006280D35075E4060AF777FBC4F3D40
9153,义乌市江东街道小太阳幼儿园,义乌市江东九联村综合楼二楼,120.053819,29.272368,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000D0393FC571035E40107AC4E8B9453D40
9164,义乌市稠江街道凤凰幼儿园,义乌市稠江街道香山路凤凰山小区,120.06031,29.29617,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A110000C867791EDC035E40700E10CCD14B3D40
9184,义乌市江滨小学,义乌市稠城街道荷园路62号,120.067284,29.296637,金华市,义乌市,稠城街道,小学,330782,初等教育,NULL,01010000208A110000D0E28C614E045E4090C80567F04B3D40
9193,义乌市大陈镇云溪小学,浙江省义乌市大陈镇楂林二村云溪东路195号,120.1445946,29.4781639,金华市,义乌市,大陈镇,小学,330782,初等教育,NULL,01010000208A11000078B39A0941095E40C0CE19F3687A3D40
9195,义乌市福田阳光幼儿园,义乌市福田街道宗宅B区31栋,120.112334,29.363945,金华市,义乌市,福田街道,幼儿园,330782,学前教育,NULL,01010000208A110000A80EF27A30075E40F08AE07F2B5D3D40
9225,宁波市海曙区童洲幼儿园,厂堂街89号,121.517517,29.878355,宁波市,海曙区,白云街道,幼儿园,330203,学前教育,NULL,01010000208A110000F0879FFF1E615E4030478FDFDBE03D40
9231,杭州市余杭区新理想高级中学,杭州市余杭区仁和街道仁和大道2—1号,120.112725,30.347152,杭州市,余杭区,良渚街道,高级中学,330110,中等教育,NULL,01010000208A110000401CEBE236075E40B0BD16F4DE583E40
9232,德清县第三中学,浙江省湖州市德清县新市镇新千路300号,120.2734932,30.62680659,湖州市,德清县,新市镇,高级中学,330521,中等教育,NULL,01010000208A110000E81F9BE980115E4020AC886576A03E40
9281,义乌市北苑春晗幼儿园,义乌市北苑街道春晗二区87幢,120.066109,29.335647,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A110000283E3E213B045E40200038F6EC553D40
9330,义乌复旦实验学校,义乌市振兴西路180号,120.121288,29.329489,金华市,义乌市,福田街道,十二年一贯制学校,330782,中等教育,NULL,01010000208A1100007059BE2EC3075E4050641F6459543D40
9334,义乌市大陈镇楂林幼儿园,义乌市大陈镇楂林市场东路1号,120.142407,29.473958,金华市,义乌市,大陈镇,幼儿园,330782,学前教育,NULL,01010000208A11000030EE3F321D095E4070ADBD4F55793D40
9338,杭州市余杭区乔司第一幼儿园,杭州市余杭区乔司街道新社区,120.287547,30.355525,杭州市,余杭区,乔司街道,幼儿园,330110,学前教育,NULL,01010000208A1100000844882B67125E4010E9B7AF035B3E40
